gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,budget_start,alpha,q_start,objective_value,chip_played,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
173,"Amad Diallo, Bart Verbruggen, Carl Rushworth, Cole Palmer, Daniel Munoz, Eberechi Eze, Gabriel dos Santos Magalhaes, Harry Wilson, Jamie Vardy, Josko Gvardiol, Jørgen Strand Larsen, Lucas Digne, Mohamed Salah, Nicolas Jackson, Trent Alexander-Arnold","Amad Diallo, Bart Verbruggen, Cole Palmer, Daniel Munoz, Eberechi Eze, Gabriel dos Santos Magalhaes, Harry Wilson, Jamie Vardy, Lucas Digne, Mohamed Salah, Trent Alexander-Arnold",Mohamed Salah,Jamie Vardy,"Cole Palmer, Gabriel dos Santos Magalhaes, Harry Wilson, Jamie Vardy","Bryan Mbeumo, Matheus Santos Carneiro Da Cunha, Phil Foden, William Saliba",26.00000000000006,8.000000000000167,3,1,246.68792952343568,,71.0,64.0,2.0,66.0
174,"Anthony Gordon, Bart Verbruggen, Carl Rushworth, Cole Palmer, Daniel Munoz, Eberechi Eze, Gabriel dos Santos Magalhaes, Harry Wilson, Jamie Vardy, Josko Gvardiol, Jørgen Strand Larsen, Lucas Digne, Mohamed Salah, Nicolas Jackson, Trent Alexander-Arnold","Anthony Gordon, Bart Verbruggen, Cole Palmer, Daniel Munoz, Gabriel dos Santos Magalhaes, Harry Wilson, Jamie Vardy, Josko Gvardiol, Mohamed Salah, Nicolas Jackson, Trent Alexander-Arnold",Mohamed Salah,Anthony Gordon,Anthony Gordon,Amad Diallo,4.000000000011777,26.00000000000006,0,1,278.7421947371144,,56.0,44.0,3.0,47.0
175,"Anthony Gordon, Bryan Mbeumo, Carl Rushworth, Cole Palmer, Daniel Munoz, Eberechi Eze, Gabriel dos Santos Magalhaes, James Tarkowski, Jamie Vardy, Jordan Pickford, Jørgen Strand Larsen, Mohamed Salah, Trent Alexander-Arnold, Vitalii Mykolenko, Yoane Wissa","Anthony Gordon, Bryan Mbeumo, Cole Palmer, Daniel Munoz, Eberechi Eze, Gabriel dos Santos Magalhaes, Jamie Vardy, Jordan Pickford, Mohamed Salah, Trent Alexander-Arnold, Yoane Wissa",Mohamed Salah,Trent Alexander-Arnold,"Bryan Mbeumo, James Tarkowski, Jordan Pickford, Vitalii Mykolenko, Yoane Wissa","Bart Verbruggen, Harry Wilson, Josko Gvardiol, Lucas Digne, Nicolas Jackson",3.0000000000001004,4.000000000011777,4,1,289.61133119043023,,70.0,56.0,8.0,64.0
176,"Bryan Mbeumo, Carl Rushworth, Cole Palmer, Daniel Munoz, Dominik Szoboszlai, Eberechi Eze, Gabriel dos Santos Magalhaes, James Tarkowski, Jamie Vardy, Jordan Pickford, Jørgen Strand Larsen, Mohamed Salah, Trent Alexander-Arnold, Vitalii Mykolenko, Yoane Wissa","Bryan Mbeumo, Cole Palmer, Dominik Szoboszlai, Eberechi Eze, James Tarkowski, Jamie Vardy, Jordan Pickford, Mohamed Salah, Trent Alexander-Arnold, Vitalii Mykolenko, Yoane Wissa",Trent Alexander-Arnold,Dominik Szoboszlai,Dominik Szoboszlai,Anthony Gordon,17.0,3.0000000000001004,0,1,319.3357762122114,,100.0,87.0,7.0,94.0
177,"Bryan Mbeumo, Carl Rushworth, Daniel Munoz, Eberechi Eze, Gabriel dos Santos Magalhaes, James Tarkowski, Jamie Vardy, Jordan Pickford, Justin Kluivert, Mohamed Salah, Ollie Watkins, Phil Foden, Trent Alexander-Arnold, Vitalii Mykolenko, Yoane Wissa","Bryan Mbeumo, Daniel Munoz, Gabriel dos Santos Magalhaes, Jamie Vardy, Jordan Pickford, Justin Kluivert, Mohamed Salah, Ollie Watkins, Phil Foden, Trent Alexander-Arnold, Yoane Wissa",Mohamed Salah,Ollie Watkins,"Justin Kluivert, Ollie Watkins, Phil Foden","Cole Palmer, Dominik Szoboszlai, Jørgen Strand Larsen",3.0,17.0,2,1,290.89686510777574,,78.0,73.0,20.0,93.0
178,"Bryan Mbeumo, Carl Rushworth, Daniel Munoz, Eberechi Eze, Gabriel dos Santos Magalhaes, James Tarkowski, Jamie Vardy, Jordan Pickford, Justin Kluivert, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Phil Foden, Trent Alexander-Arnold, Vitalii Mykolenko, Yoane Wissa","Bryan Mbeumo, Daniel Munoz, Gabriel dos Santos Magalhaes, Jamie Vardy, Jordan Pickford, Justin Kluivert, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Phil Foden, Trent Alexander-Arnold, Yoane Wissa",Mohamed Salah,Bryan Mbeumo,Matheus Santos Carneiro Da Cunha,Ollie Watkins,24.0,3.0,0,1,286.1010335101689,,78.0,73.0,14.0,87.0
179,"Bryan Mbeumo, Carl Rushworth, Daniel Munoz, Eberechi Eze, Gabriel dos Santos Magalhaes, James Tarkowski, Jamie Vardy, Jordan Pickford, Josko Gvardiol, Justin Kluivert, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Phil Foden, Vitalii Mykolenko, Yoane Wissa","Bryan Mbeumo, Daniel Munoz, Eberechi Eze, James Tarkowski, Jamie Vardy, Jordan Pickford, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Phil Foden, Yoane Wissa",Mohamed Salah,Phil Foden,Josko Gvardiol,Trent Alexander-Arnold,39.00000000000065,24.0,0,1,269.21815422262273,,68.0,45.0,6.0,51.0
180,"Carl Rushworth, Cole Palmer, Daniel Munoz, Eberechi Eze, Gabriel dos Santos Magalhaes, James Tarkowski, Jamie Vardy, Jordan Pickford, Josko Gvardiol, Justin Kluivert, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Phil Foden, Vitalii Mykolenko, Yoane Wissa","Cole Palmer, Daniel Munoz, Gabriel dos Santos Magalhaes, James Tarkowski, Jamie Vardy, Jordan Pickford, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Phil Foden, Yoane Wissa",Mohamed Salah,Cole Palmer,Cole Palmer,Bryan Mbeumo,10.0,39.00000000000065,0,1,270.5622789152402,,47.0,37.0,15.0,52.0
181,"Carl Rushworth, Chris Wood, Cole Palmer, Daniel Munoz, Eberechi Eze, Gabriel dos Santos Magalhaes, James Tarkowski, Jamie Vardy, Jordan Pickford, Josko Gvardiol, Justin Kluivert, Mohamed Salah, Phil Foden, Vitalii Mykolenko, Yoane Wissa","Chris Wood, Cole Palmer, Gabriel dos Santos Magalhaes, James Tarkowski, Jamie Vardy, Jordan Pickford, Josko Gvardiol, Justin Kluivert, Phil Foden, Vitalii Mykolenko, Yoane Wissa",Cole Palmer,Phil Foden,Chris Wood,Matheus Santos Carneiro Da Cunha,6.0,10.0,0,1,276.0154725150234,,28.0,28.0,0.0,28.0
182,"Carl Rushworth, Chris Wood, Cole Palmer, Daniel Munoz, Eberechi Eze, Gabriel dos Santos Magalhaes, James Tarkowski, Jamie Vardy, Josko Gvardiol, Justin Kluivert, Mohamed Salah, Nick Pope, Phil Foden, Vitalii Mykolenko, Yoane Wissa","Chris Wood, Cole Palmer, Daniel Munoz, Eberechi Eze, Gabriel dos Santos Magalhaes, Jamie Vardy, Josko Gvardiol, Justin Kluivert, Mohamed Salah, Nick Pope, Phil Foden",Mohamed Salah,Justin Kluivert,Nick Pope,Jordan Pickford,8.0,6.0,0,1,191.26021329630663,,30.0,22.0,3.0,25.0
183,"Carl Rushworth, Cole Palmer, Daniel Munoz, Destiny Udogie, Dominic Solanke, Gabriel dos Santos Magalhaes, Harvey Barnes, Jacob Murphy, James Tarkowski, Jamie Vardy, Josko Gvardiol, Mohamed Salah, Nick Pope, Son Heung-min, Yoane Wissa","Cole Palmer, Daniel Munoz, Destiny Udogie, Dominic Solanke, Harvey Barnes, Jacob Murphy, Josko Gvardiol, Mohamed Salah, Nick Pope, Son Heung-min, Yoane Wissa",Mohamed Salah,Harvey Barnes,"Destiny Udogie, Dominic Solanke, Harvey Barnes, Jacob Murphy, Son Heung-min","Chris Wood, Eberechi Eze, Justin Kluivert, Phil Foden, Vitalii Mykolenko",16.999999999999236,8.0,4,1,89.52386322586449,,58.0,55.0,2.0,57.0
