gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,budget_start,alpha,q_start,objective_value,chip_played,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
163,"Bernardo Veiga de Carvalho e Silva, Brennan Johnson, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Jan Bednarek, Jordan Pickford, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Pedro Porro, Trent Alexander-Arnold, Wout Faes","Bernardo Veiga de Carvalho e Silva, Brennan Johnson, Bryan Mbeumo, Chris Wood, Cole Palmer, Jordan Pickford, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Pedro Porro, Trent Alexander-Arnold",Mohamed Salah,Cole Palmer,Matheus Santos Carneiro Da Cunha,Ollie Watkins,34.00000000000015,11.000000000000052,0,1,112.48209601347276,,57.0,55.0,14.0,69.0
164,"Bernardo Veiga de Carvalho e Silva, Bryan Mbeumo, Bukayo Saka, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Jan Bednarek, Jordan Pickford, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Pedro Porro, Trent Alexander-Arnold, Wout Faes","Bernardo Veiga de Carvalho e Silva, Bryan Mbeumo, Bukayo Saka, Chris Wood, Cole Palmer, Jordan Pickford, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Trent Alexander-Arnold, Wout Faes",Mohamed Salah,Cole Palmer,Bukayo Saka,Brennan Johnson,1.4990309358359526e-12,34.00000000000015,0,1,111.52861004175104,,69.0,55.0,13.0,68.0
165,"Bernardo Veiga de Carvalho e Silva, Bryan Mbeumo, Bukayo Saka, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Jan Bednarek, Jordan Pickford, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Pedro Porro, William Saliba, Wout Faes","Bernardo Veiga de Carvalho e Silva, Bryan Mbeumo, Bukayo Saka, Chris Wood, Cole Palmer, Jordan Pickford, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Pedro Porro, William Saliba, Wout Faes",Mohamed Salah,Bukayo Saka,William Saliba,Trent Alexander-Arnold,9.0,1.4990309358359526e-12,0,1,108.04766490142347,,63.0,63.0,13.0,76.0
166,"Bernardo Veiga de Carvalho e Silva, Bryan Mbeumo, Bukayo Saka, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, Jan Bednarek, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Pedro Porro, William Saliba, Wout Faes","Bernardo Veiga de Carvalho e Silva, Bryan Mbeumo, Bukayo Saka, Chris Wood, Cole Palmer, Dean Henderson, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Pedro Porro, William Saliba, Wout Faes",Mohamed Salah,Bukayo Saka,Dean Henderson,Jordan Pickford,14.00000000000096,9.0,0,1,110.8488163182602,,72.0,66.0,18.0,84.0
167,"Bernardo Veiga de Carvalho e Silva, Bryan Mbeumo, Bukayo Saka, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, Jan Bednarek, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Pedro Porro, William Saliba, Wout Faes","Bernardo Veiga de Carvalho e Silva, Bryan Mbeumo, Bukayo Saka, Chris Wood, Cole Palmer, Dean Henderson, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Pedro Porro, William Saliba",Bukayo Saka,Cole Palmer,Jarrod Bowen,Mohamed Salah,72.00000000000007,14.00000000000096,0,1,113.00208819723412,,74.0,73.0,2.0,75.0
168,"Bernardo Veiga de Carvalho e Silva, Bukayo Saka, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, Jan Bednarek, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Pedro Porro, William Saliba, Wout Faes","Bernardo Veiga de Carvalho e Silva, Bukayo Saka, Chris Wood, Cole Palmer, Dean Henderson, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Pedro Porro, William Saliba",Mohamed Salah,Cole Palmer,Mohamed Salah,Bryan Mbeumo,14.0,72.00000000000007,0,1,122.06434279774896,,47.0,47.0,5.0,52.0
169,"Bernardo Veiga de Carvalho e Silva, Bukayo Saka, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, Jan Bednarek, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Trent Alexander-Arnold, William Saliba, Wout Faes","Bernardo Veiga de Carvalho e Silva, Bukayo Saka, Chris Wood, Cole Palmer, Dean Henderson, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Trent Alexander-Arnold, William Saliba",Mohamed Salah,Cole Palmer,Trent Alexander-Arnold,Pedro Porro,-0.0,14.0,0,1,122.2768287388379,,59.0,50.0,21.0,71.0
170,"Bukayo Saka, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, Dominik Szoboszlai, Jan Bednarek, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Trent Alexander-Arnold, William Saliba, Wout Faes","Bukayo Saka, Chris Wood, Cole Palmer, Dean Henderson, Dominik Szoboszlai, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Trent Alexander-Arnold, William Saliba",Mohamed Salah,Cole Palmer,Dominik Szoboszlai,Bernardo Veiga de Carvalho e Silva,-0.0,-0.0,0,1,125.77447894253659,,61.0,59.0,9.0,68.0
171,"Anthony Gordon, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, Dominik Szoboszlai, Jan Bednarek, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Trent Alexander-Arnold, William Saliba, Wout Faes","Anthony Gordon, Chris Wood, Cole Palmer, Dean Henderson, Dominik Szoboszlai, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Trent Alexander-Arnold, William Saliba",Mohamed Salah,Cole Palmer,Anthony Gordon,Bukayo Saka,30.00000000001127,-0.0,0,1,122.07631213439842,,63.0,63.0,16.0,79.0
172,"Anthony Gordon, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, Jan Bednarek, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Trent Alexander-Arnold, William Saliba, Wout Faes","Anthony Gordon, Bryan Mbeumo, Chris Wood, Cole Palmer, Dean Henderson, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Trent Alexander-Arnold, William Saliba",Mohamed Salah,Cole Palmer,Bryan Mbeumo,Dominik Szoboszlai,16.000000000000103,30.00000000001127,0,1,124.8150817715339,,58.0,57.0,7.0,64.0
173,"Anthony Gordon, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, Eberechi Eze, Jan Bednarek, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Trent Alexander-Arnold, William Saliba, Wout Faes","Anthony Gordon, Bryan Mbeumo, Chris Wood, Cole Palmer, Dean Henderson, Eberechi Eze, Jan Bednarek, Josko Gvardiol, Mohamed Salah, Trent Alexander-Arnold, William Saliba",Mohamed Salah,Cole Palmer,Eberechi Eze,Jarrod Bowen,24.000000000000075,16.000000000000103,0,1,126.70581699653769,,55.0,52.0,2.0,54.0
174,"Alexander Isak, Anthony Gordon, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, Eberechi Eze, Jan Bednarek, Josko Gvardiol, Mohamed Salah, Trent Alexander-Arnold, William Saliba, Wout Faes","Alexander Isak, Anthony Gordon, Bryan Mbeumo, Chris Wood, Cole Palmer, Dean Henderson, Eberechi Eze, Josko Gvardiol, Mohamed Salah, Trent Alexander-Arnold, William Saliba",Mohamed Salah,Cole Palmer,Alexander Isak,Matheus Santos Carneiro Da Cunha,-0.0,24.000000000000075,0,1,154.18936975234195,,59.0,52.0,3.0,55.0
175,"Alexander Isak, Anthony Gordon, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, Eberechi Eze, James Tarkowski, Jan Bednarek, Josko Gvardiol, Mohamed Salah, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Anthony Gordon, Bryan Mbeumo, Chris Wood, Cole Palmer, Dean Henderson, Eberechi Eze, James Tarkowski, Josko Gvardiol, Mohamed Salah, Trent Alexander-Arnold",Mohamed Salah,Bryan Mbeumo,James Tarkowski,William Saliba,14.0,-0.0,0,1,173.02885219651452,,70.0,60.0,8.0,68.0
176,"Alexander Isak, Anthony Gordon, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, James Tarkowski, Jan Bednarek, Josko Gvardiol, Luis Diaz, Mohamed Salah, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Anthony Gordon, Bryan Mbeumo, Chris Wood, Cole Palmer, Dean Henderson, James Tarkowski, Jan Bednarek, Luis Diaz, Mohamed Salah, Trent Alexander-Arnold",Mohamed Salah,Trent Alexander-Arnold,Luis Diaz,Eberechi Eze,6.000000000001618,14.0,0,1,167.9905782291408,,94.0,93.0,29.0,122.0
177,"Alexander Isak, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, James Tarkowski, Jan Bednarek, Josko Gvardiol, Luis Diaz, Mohamed Salah, Morgan Rogers, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Bryan Mbeumo, Chris Wood, Cole Palmer, Dean Henderson, James Tarkowski, Josko Gvardiol, Luis Diaz, Mohamed Salah, Morgan Rogers, Trent Alexander-Arnold",Mohamed Salah,Luis Diaz,Morgan Rogers,Anthony Gordon,26.000000000000124,6.000000000001618,0,1,143.30916796684,,79.0,76.0,20.0,96.0
178,"Alexander Isak, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, James Tarkowski, Jan Bednarek, Josko Gvardiol, Mathys Tel, Mohamed Salah, Morgan Rogers, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Bryan Mbeumo, Chris Wood, Cole Palmer, Dean Henderson, James Tarkowski, Mathys Tel, Mohamed Salah, Morgan Rogers, Trent Alexander-Arnold, Wout Faes",Mohamed Salah,Mathys Tel,Mathys Tel,Luis Diaz,41.0,26.000000000000124,0,1,124.19392783888803,,68.0,65.0,14.0,79.0
179,"Alexander Isak, Antoine Semenyo, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, James Tarkowski, Jan Bednarek, Josko Gvardiol, Mohamed Salah, Morgan Rogers, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Antoine Semenyo, Bryan Mbeumo, Chris Wood, Cole Palmer, Dean Henderson, James Tarkowski, Josko Gvardiol, Mohamed Salah, Morgan Rogers, Trent Alexander-Arnold",Mohamed Salah,Cole Palmer,Antoine Semenyo,Mathys Tel,44.0,41.0,0,1,115.5955048963625,,42.0,41.0,6.0,47.0
180,"Alexander Isak, Antoine Semenyo, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, James Tarkowski, Jan Bednarek, Josko Gvardiol, Justin Kluivert, Mohamed Salah, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Antoine Semenyo, Bryan Mbeumo, Chris Wood, Cole Palmer, Dean Henderson, James Tarkowski, Josko Gvardiol, Justin Kluivert, Mohamed Salah, Trent Alexander-Arnold",Mohamed Salah,Cole Palmer,Justin Kluivert,Morgan Rogers,38.99999999999975,44.0,0,1,115.2056949056131,,47.0,44.0,15.0,59.0
181,"Alexander Isak, Antoine Semenyo, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, James Tarkowski, Jan Bednarek, Jose Malheiro de Sa, Josko Gvardiol, Justin Kluivert, Mohamed Salah, Trent Alexander-Arnold, Wout Faes","Antoine Semenyo, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Jebbison, James Tarkowski, Jan Bednarek, Jose Malheiro de Sa, Josko Gvardiol, Justin Kluivert, Wout Faes",Bryan Mbeumo,Justin Kluivert,Jose Malheiro de Sa,Dean Henderson,41.99999999999872,38.99999999999975,0,1,109.72145964543043,,18.0,18.0,6.0,24.0
182,"Alexander Isak, Antoine Semenyo, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Jan Bednarek, Jose Malheiro de Sa, Josko Gvardiol, Justin Kluivert, Marc Cucurella Saseta, Mohamed Salah, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Antoine Semenyo, Bryan Mbeumo, Chris Wood, Cole Palmer, Jose Malheiro de Sa, Josko Gvardiol, Justin Kluivert, Marc Cucurella Saseta, Mohamed Salah, Trent Alexander-Arnold",Mohamed Salah,Trent Alexander-Arnold,Marc Cucurella Saseta,James Tarkowski,38.0,41.99999999999872,0,1,82.58130146976897,,46.0,43.0,3.0,46.0
183,"Alexander Isak, Antoine Semenyo, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Jan Bednarek, Jose Malheiro de Sa, Josko Gvardiol, Marc Cucurella Saseta, Mohamed Salah, Son Heung-min, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Antoine Semenyo, Bryan Mbeumo, Cole Palmer, Jan Bednarek, Jose Malheiro de Sa, Josko Gvardiol, Marc Cucurella Saseta, Mohamed Salah, Son Heung-min, Trent Alexander-Arnold",Mohamed Salah,Son Heung-min,Son Heung-min,Justin Kluivert,3.0,38.0,0,1,40.634228739070785,,30.0,28.0,2.0,30.0
