gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,budget_start,alpha,q_start,objective_value,chip_played,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
163,"Brennan Johnson, Bryan Mbeumo, Chris Wood, Cieran Slicker, Cole Palmer, Daniel Jebbison, Diogo Dalot Teixeira, Jan Bednarek, Jarrod Bowen, Jordan Pickford, Manuel Akanji, Mohamed Salah, Ollie Watkins, Trent Alexander-Arnold, Wout Faes","Brennan Johnson, Bryan Mbeumo, Chris Wood, Cole Palmer, Diogo Dalot Teixeira, Jarrod Bowen, Jordan Pickford, Manuel Akanji, Mohamed Salah, Ollie Watkins, Trent Alexander-Arnold",Mohamed Salah,Cole Palmer,Brennan Johnson,Eberechi Eze,6.999999999999841,8.0,0,1,93.34536741844724,,45.0,43.0,14.0,57.0
164,"Brennan Johnson, Bryan Mbeumo, Chris Wood, Cieran Slicker, Cole Palmer, Daniel Jebbison, Diogo Dalot Teixeira, Jan Bednarek, Jarrod Bowen, Jordan Pickford, Mohamed Salah, Noussair Mazraoui, Ollie Watkins, Trent Alexander-Arnold, Wout Faes","Brennan Johnson, Bryan Mbeumo, Chris Wood, Cole Palmer, Jarrod Bowen, Jordan Pickford, Mohamed Salah, Noussair Mazraoui, Ollie Watkins, Trent Alexander-Arnold, Wout Faes",Mohamed Salah,Cole Palmer,Noussair Mazraoui,Manuel Akanji,15.0,6.999999999999841,0,1,91.24268156222134,,49.0,47.0,13.0,60.0
165,"Brennan Johnson, Bryan Mbeumo, Chris Wood, Cieran Slicker, Cole Palmer, Daniel Jebbison, Diogo Dalot Teixeira, Jarrod Bowen, Jordan Pickford, Mohamed Salah, Noussair Mazraoui, Ollie Watkins, Pedro Porro, Trent Alexander-Arnold, Wout Faes","Brennan Johnson, Bryan Mbeumo, Chris Wood, Cole Palmer, Diogo Dalot Teixeira, Jarrod Bowen, Jordan Pickford, Mohamed Salah, Noussair Mazraoui, Ollie Watkins, Pedro Porro",Mohamed Salah,Cole Palmer,Pedro Porro,Jan Bednarek,0.0,15.0,0,1,90.20982455833884,,69.0,61.0,13.0,74.0
166,"Brennan Johnson, Bryan Mbeumo, Chris Wood, Cieran Slicker, Cole Palmer, Daniel Jebbison, Diogo Dalot Teixeira, Jarrod Bowen, Jordan Pickford, Milos Kerkez, Mohamed Salah, Ollie Watkins, Pedro Porro, Trent Alexander-Arnold, Wout Faes","Brennan Johnson, Bryan Mbeumo, Chris Wood, Cole Palmer, Jarrod Bowen, Jordan Pickford, Milos Kerkez, Mohamed Salah, Ollie Watkins, Pedro Porro, Wout Faes",Mohamed Salah,Cole Palmer,Milos Kerkez,Noussair Mazraoui,2.0,0.0,0,1,90.86040801853284,,68.0,61.0,18.0,79.0
167,"Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Chris Wood, Cieran Slicker, Cole Palmer, Daniel Jebbison, Diogo Dalot Teixeira, Jarrod Bowen, Jordan Pickford, Milos Kerkez, Ollie Watkins, Pedro Porro, Trent Alexander-Arnold, Wout Faes","Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Chris Wood, Cole Palmer, Diogo Dalot Teixeira, Jarrod Bowen, Jordan Pickford, Milos Kerkez, Ollie Watkins, Pedro Porro",Bukayo Saka,Cole Palmer,Bukayo Saka,Mohamed Salah,29.0,2.0,0,1,90.7001239064763,,65.0,64.0,2.0,66.0
168,"Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Chris Wood, Cieran Slicker, Daniel Jebbison, Diogo Dalot Teixeira, Jarrod Bowen, Jordan Pickford, Milos Kerkez, Mohamed Salah, Ollie Watkins, Pedro Porro, Trent Alexander-Arnold, Wout Faes","Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Chris Wood, Jarrod Bowen, Jordan Pickford, Milos Kerkez, Mohamed Salah, Ollie Watkins, Pedro Porro, Trent Alexander-Arnold",Mohamed Salah,Bukayo Saka,Mohamed Salah,Cole Palmer,6.0,29.0,0,1,97.08894761022941,,41.0,39.0,5.0,44.0
169,"Bryan Mbeumo, Bukayo Saka, Chris Wood, Cieran Slicker, Daniel Jebbison, Dejan Kulusevski, Diogo Dalot Teixeira, Jarrod Bowen, Jordan Pickford, Milos Kerkez, Mohamed Salah, Ollie Watkins, Pedro Porro, Trent Alexander-Arnold, Wout Faes","Bryan Mbeumo, Bukayo Saka, Chris Wood, Dejan Kulusevski, Diogo Dalot Teixeira, Jarrod Bowen, Jordan Pickford, Milos Kerkez, Mohamed Salah, Ollie Watkins, Trent Alexander-Arnold",Mohamed Salah,Bukayo Saka,Dejan Kulusevski,Brennan Johnson,9.0,6.0,0,1,98.0072127068519,,58.0,58.0,21.0,79.0
170,"Alexander Isak, Bryan Mbeumo, Bukayo Saka, Chris Wood, Cieran Slicker, Daniel Jebbison, Dejan Kulusevski, Diogo Dalot Teixeira, Jarrod Bowen, Jordan Pickford, Milos Kerkez, Mohamed Salah, Pedro Porro, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Bryan Mbeumo, Bukayo Saka, Chris Wood, Dejan Kulusevski, Diogo Dalot Teixeira, Jarrod Bowen, Jordan Pickford, Milos Kerkez, Mohamed Salah, Trent Alexander-Arnold",Mohamed Salah,Jarrod Bowen,Alexander Isak,Ollie Watkins,7.0,9.0,0,1,98.78789370222938,,51.0,50.0,9.0,59.0
171,"Alexander Isak, Bryan Mbeumo, Chris Wood, Cieran Slicker, Daniel Jebbison, Dejan Kulusevski, Diogo Dalot Teixeira, Jarrod Bowen, Jordan Pickford, Milos Kerkez, Mohamed Salah, Pedro Porro, Son Heung-min, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Bryan Mbeumo, Chris Wood, Dejan Kulusevski, Diogo Dalot Teixeira, Jarrod Bowen, Jordan Pickford, Milos Kerkez, Mohamed Salah, Son Heung-min, Trent Alexander-Arnold",Mohamed Salah,Son Heung-min,Son Heung-min,Bukayo Saka,11.0,7.0,0,1,98.0725030590053,,70.0,66.0,16.0,82.0
172,"Alexander Isak, Antonee Robinson, Bryan Mbeumo, Chris Wood, Cieran Slicker, Daniel Jebbison, Dejan Kulusevski, Diogo Dalot Teixeira, Jarrod Bowen, Jordan Pickford, Milos Kerkez, Mohamed Salah, Son Heung-min, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Antonee Robinson, Bryan Mbeumo, Chris Wood, Dejan Kulusevski, Jarrod Bowen, Jordan Pickford, Milos Kerkez, Mohamed Salah, Son Heung-min, Trent Alexander-Arnold",Mohamed Salah,Bryan Mbeumo,Antonee Robinson,Pedro Porro,16.000000000000266,11.0,0,1,99.00035824583105,,62.0,61.0,7.0,68.0
173,"Alexander Isak, Antonee Robinson, Bryan Mbeumo, Chris Wood, Cieran Slicker, Cole Palmer, Daniel Jebbison, Dejan Kulusevski, Diogo Dalot Teixeira, Jarrod Bowen, Jordan Pickford, Milos Kerkez, Mohamed Salah, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Antonee Robinson, Bryan Mbeumo, Chris Wood, Cole Palmer, Dejan Kulusevski, Diogo Dalot Teixeira, Jordan Pickford, Milos Kerkez, Mohamed Salah, Trent Alexander-Arnold",Mohamed Salah,Cole Palmer,Cole Palmer,Son Heung-min,0.0,16.000000000000266,0,1,98.40099558383844,,54.0,52.0,2.0,54.0
174,"Alexander Isak, Antonee Robinson, Bryan Mbeumo, Chris Wood, Cieran Slicker, Cole Palmer, Daniel Jebbison, Dejan Kulusevski, Diogo Dalot Teixeira, Jordan Pickford, Milos Kerkez, Mohamed Salah, Savio 'Savinho' Moreira de Oliveira, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Antonee Robinson, Bryan Mbeumo, Chris Wood, Cole Palmer, Dejan Kulusevski, Jordan Pickford, Milos Kerkez, Mohamed Salah, Savio 'Savinho' Moreira de Oliveira, Trent Alexander-Arnold",Mohamed Salah,Cole Palmer,Savio 'Savinho' Moreira de Oliveira,Jarrod Bowen,8.000000000000195,0.0,0,1,118.8022363811343,,59.0,58.0,3.0,61.0
175,"Alexander Isak, Amad Diallo, Antonee Robinson, Bryan Mbeumo, Chris Wood, Cieran Slicker, Cole Palmer, Daniel Jebbison, Dejan Kulusevski, Diogo Dalot Teixeira, Jordan Pickford, Milos Kerkez, Mohamed Salah, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Amad Diallo, Antonee Robinson, Bryan Mbeumo, Chris Wood, Cole Palmer, Dejan Kulusevski, Diogo Dalot Teixeira, Jordan Pickford, Mohamed Salah, Trent Alexander-Arnold",Mohamed Salah,Cole Palmer,Amad Diallo,Savio 'Savinho' Moreira de Oliveira,17.0,8.000000000000195,0,1,134.8262332571544,,65.0,56.0,8.0,64.0
176,"Alexander Isak, Amad Diallo, Antonee Robinson, Bryan Mbeumo, Cieran Slicker, Cody Gakpo, Cole Palmer, Daniel Jebbison, Dejan Kulusevski, Diogo Dalot Teixeira, Jordan Pickford, Milos Kerkez, Mohamed Salah, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Amad Diallo, Antonee Robinson, Bryan Mbeumo, Cody Gakpo, Cole Palmer, Dejan Kulusevski, Diogo Dalot Teixeira, Jordan Pickford, Mohamed Salah, Trent Alexander-Arnold",Mohamed Salah,Cody Gakpo,Cody Gakpo,Chris Wood,11.0,17.0,0,1,130.23159129213158,,75.0,73.0,29.0,102.0
177,"Alexander Isak, Antonee Robinson, Bryan Mbeumo, Cieran Slicker, Cody Gakpo, Cole Palmer, Daniel Jebbison, Dejan Kulusevski, Diogo Dalot Teixeira, Jordan Pickford, Milos Kerkez, Mohamed Salah, Morgan Rogers, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Bryan Mbeumo, Cody Gakpo, Cole Palmer, Dejan Kulusevski, Diogo Dalot Teixeira, Jordan Pickford, Milos Kerkez, Mohamed Salah, Morgan Rogers, Trent Alexander-Arnold",Mohamed Salah,Morgan Rogers,Morgan Rogers,Amad Diallo,11.0,11.0,0,1,110.39787050879775,,58.0,54.0,20.0,74.0
178,"Alexander Isak, Antonee Robinson, Bryan Mbeumo, Cieran Slicker, Cole Palmer, Daniel Jebbison, Dejan Kulusevski, Diogo Dalot Teixeira, Jordan Pickford, Milos Kerkez, Mohamed Salah, Morgan Rogers, Omar Marmoush, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Antonee Robinson, Bryan Mbeumo, Cole Palmer, Dejan Kulusevski, Diogo Dalot Teixeira, Jordan Pickford, Milos Kerkez, Mohamed Salah, Morgan Rogers, Omar Marmoush",Mohamed Salah,Cole Palmer,Omar Marmoush,Cody Gakpo,16.0,11.0,0,1,97.09616146159841,,67.0,60.0,14.0,74.0
179,"Alexander Isak, Antonee Robinson, Bryan Mbeumo, Cieran Slicker, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Diogo Dalot Teixeira, Jordan Pickford, Mohamed Salah, Morgan Rogers, Omar Marmoush, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Antonee Robinson, Bryan Mbeumo, Cole Palmer, Daniel Munoz, Dejan Kulusevski, Diogo Dalot Teixeira, Jordan Pickford, Mohamed Salah, Morgan Rogers, Omar Marmoush",Mohamed Salah,Cole Palmer,Daniel Munoz,Milos Kerkez,16.999999999999588,16.0,0,1,94.02773418419916,,41.0,34.0,6.0,40.0
180,"Antonee Robinson, Bryan Mbeumo, Chris Wood, Cieran Slicker, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Diogo Dalot Teixeira, Jordan Pickford, Mohamed Salah, Morgan Rogers, Omar Marmoush, Trent Alexander-Arnold, Wout Faes","Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Munoz, Dejan Kulusevski, Diogo Dalot Teixeira, Jordan Pickford, Mohamed Salah, Morgan Rogers, Omar Marmoush, Trent Alexander-Arnold",Mohamed Salah,Cole Palmer,Chris Wood,Alexander Isak,39.0,16.999999999999588,0,1,94.38070063194223,,38.0,36.0,15.0,51.0
181,"Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cieran Slicker, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Diogo Dalot Teixeira, Jordan Pickford, Mohamed Salah, Omar Marmoush, Trent Alexander-Arnold, Wout Faes","Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Jebbison, Dejan Kulusevski, Diogo Dalot Teixeira, Jordan Pickford, Omar Marmoush, Wout Faes",Bruno Borges Fernandes,Cole Palmer,Bruno Borges Fernandes,Morgan Rogers,10.0,39.0,0,1,91.46663428184229,,60.0,60.0,17.0,77.0
182,"Antoine Semenyo, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cieran Slicker, Cole Palmer, Daniel Jebbison, Daniel Munoz, Diogo Dalot Teixeira, Jordan Pickford, Mohamed Salah, Omar Marmoush, Trent Alexander-Arnold, Wout Faes","Antoine Semenyo, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Munoz, Diogo Dalot Teixeira, Jordan Pickford, Mohamed Salah, Omar Marmoush, Trent Alexander-Arnold",Mohamed Salah,Bruno Borges Fernandes,Antoine Semenyo,Dejan Kulusevski,15.0,10.0,0,1,66.33887097624961,,40.0,37.0,3.0,40.0
183,"Antoine Semenyo, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cieran Slicker, Cole Palmer, Daniel Jebbison, Daniel Munoz, Diogo Dalot Teixeira, Jordan Pickford, Mohamed Salah, Omar Marmoush, Virgil van Dijk, Wout Faes","Antoine Semenyo, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Cole Palmer, Daniel Munoz, Diogo Dalot Teixeira, Jordan Pickford, Mohamed Salah, Omar Marmoush, Virgil van Dijk",Mohamed Salah,Cole Palmer,Virgil van Dijk,Trent Alexander-Arnold,23.000000000000004,15.0,0,1,31.533081109011732,,37.0,35.0,2.0,37.0
