gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,budget_start,alpha,q_start,objective_value,chip_played,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
163,"Andrew Robertson, Brennan Johnson, Bruno Borges Fernandes, Bryan Mbeumo, Daniel Iversen, Daniel Jebbison, Danny Welbeck, Diogo Dalot Teixeira, Ederson Santana de Moraes, Jarrod Bowen, Josko Gvardiol, Mohamed Salah, Ollie Watkins, Trent Alexander-Arnold, Wout Faes","Brennan Johnson, Bruno Borges Fernandes, Bryan Mbeumo, Danny Welbeck, Diogo Dalot Teixeira, Ederson Santana de Moraes, Jarrod Bowen, Josko Gvardiol, Mohamed Salah, Ollie Watkins, Trent Alexander-Arnold",Mohamed Salah,Bruno Borges Fernandes,Brennan Johnson,Eberechi Eze,11.99999999999598,12.9999999999967,0,1,151.42040277784326,,58.0,49.0,14.0,63.0
164,"Andrew Robertson, Antonee Robinson, Brennan Johnson, Bruno Borges Fernandes, Bryan Mbeumo, Daniel Iversen, Daniel Jebbison, Danny Welbeck, Diogo Dalot Teixeira, Ederson Santana de Moraes, Jarrod Bowen, Josko Gvardiol, Mohamed Salah, Ollie Watkins, Wout Faes","Andrew Robertson, Antonee Robinson, Brennan Johnson, Bruno Borges Fernandes, Bryan Mbeumo, Danny Welbeck, Ederson Santana de Moraes, Jarrod Bowen, Josko Gvardiol, Mohamed Salah, Ollie Watkins",Mohamed Salah,Bruno Borges Fernandes,Antonee Robinson,Trent Alexander-Arnold,34.0,11.99999999999598,0,1,151.49512087665377,,44.0,42.0,13.0,55.0
165,"Andrew Robertson, Antonee Robinson, Brennan Johnson, Bruno Borges Fernandes, Bukayo Saka, Daniel Iversen, Daniel Jebbison, Danny Welbeck, Diogo Dalot Teixeira, Ederson Santana de Moraes, Jarrod Bowen, Josko Gvardiol, Mohamed Salah, Ollie Watkins, Wout Faes","Andrew Robertson, Antonee Robinson, Brennan Johnson, Bruno Borges Fernandes, Bukayo Saka, Danny Welbeck, Diogo Dalot Teixeira, Ederson Santana de Moraes, Jarrod Bowen, Mohamed Salah, Ollie Watkins",Mohamed Salah,Bruno Borges Fernandes,Bukayo Saka,Bryan Mbeumo,11.0,34.0,0,1,152.61512138756342,,70.0,70.0,13.0,83.0
166,"Andrew Robertson, Antonee Robinson, Brennan Johnson, Bruno Borges Fernandes, Bukayo Saka, Daniel Iversen, Daniel Jebbison, Danny Welbeck, Dean Henderson, Diogo Dalot Teixeira, Jarrod Bowen, Josko Gvardiol, Mohamed Salah, Ollie Watkins, Wout Faes","Andrew Robertson, Antonee Robinson, Brennan Johnson, Bruno Borges Fernandes, Bukayo Saka, Danny Welbeck, Dean Henderson, Jarrod Bowen, Mohamed Salah, Ollie Watkins, Wout Faes",Mohamed Salah,Bukayo Saka,Dean Henderson,Ederson Santana de Moraes,22.0,11.0,0,1,155.28322583233194,,61.0,54.0,18.0,72.0
167,"Andrew Robertson, Antonee Robinson, Brennan Johnson, Bruno Borges Fernandes, Bukayo Saka, Daniel Iversen, Daniel Jebbison, Dean Henderson, Diogo Dalot Teixeira, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Ollie Watkins, Wout Faes","Antonee Robinson, Brennan Johnson, Bruno Borges Fernandes, Bukayo Saka, Dean Henderson, Diogo Dalot Teixeira, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Ollie Watkins, Wout Faes",Bukayo Saka,Bruno Borges Fernandes,Matheus Santos Carneiro Da Cunha,Danny Welbeck,10.000000000000792,22.0,0,1,157.29487013196544,,34.0,34.0,2.0,36.0
168,"Andrew Robertson, Antonee Robinson, Brennan Johnson, Bruno Borges Fernandes, Bukayo Saka, Daniel Iversen, Daniel Jebbison, Dean Henderson, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Nikola Milenkovic, Ollie Watkins, Wout Faes","Andrew Robertson, Brennan Johnson, Bruno Borges Fernandes, Bukayo Saka, Dean Henderson, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Nikola Milenkovic, Ollie Watkins",Mohamed Salah,Bukayo Saka,Nikola Milenkovic,Diogo Dalot Teixeira,16.99999999999962,10.000000000000792,0,1,162.67212222622652,,50.0,44.0,5.0,49.0
169,"Andrew Robertson, Antonee Robinson, Bruno Borges Fernandes, Bukayo Saka, Daniel Iversen, Daniel Jebbison, Dean Henderson, Dejan Kulusevski, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Nikola Milenkovic, Ollie Watkins, Wout Faes","Antonee Robinson, Bruno Borges Fernandes, Bukayo Saka, Dean Henderson, Dejan Kulusevski, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Nikola Milenkovic, Ollie Watkins",Mohamed Salah,Bukayo Saka,Dejan Kulusevski,Brennan Johnson,19.999999999997396,16.99999999999962,0,1,163.39770393849935,,61.0,59.0,21.0,80.0
170,"Alexander Isak, Andrew Robertson, Antonee Robinson, Bruno Borges Fernandes, Bukayo Saka, Daniel Iversen, Daniel Jebbison, Dean Henderson, Dejan Kulusevski, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Nikola Milenkovic, Wout Faes","Alexander Isak, Andrew Robertson, Bruno Borges Fernandes, Bukayo Saka, Dean Henderson, Dejan Kulusevski, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Nikola Milenkovic",Mohamed Salah,Bruno Borges Fernandes,Alexander Isak,Ollie Watkins,18.0,19.999999999997396,0,1,164.36087966358377,,54.0,53.0,9.0,62.0
171,"Alexander Isak, Andrew Robertson, Antonee Robinson, Bruno Borges Fernandes, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, Dejan Kulusevski, Jarrod Bowen, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Nikola Milenkovic, Wout Faes","Alexander Isak, Andrew Robertson, Antonee Robinson, Bruno Borges Fernandes, Cole Palmer, Dean Henderson, Dejan Kulusevski, Jarrod Bowen, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Nikola Milenkovic",Mohamed Salah,Cole Palmer,Cole Palmer,Bukayo Saka,7.0,18.0,0,1,164.48695426880164,,56.0,50.0,16.0,66.0
172,"Alexander Isak, Andrew Robertson, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, Dejan Kulusevski, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Nikola Milenkovic, Wout Faes","Alexander Isak, Andrew Robertson, Antonee Robinson, Bryan Mbeumo, Cole Palmer, Dean Henderson, Dejan Kulusevski, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Nikola Milenkovic",Mohamed Salah,Cole Palmer,Bryan Mbeumo,Jarrod Bowen,4.0,7.0,0,1,184.23575146173994,,65.0,57.0,7.0,64.0
173,"Alexander Isak, Andrew Robertson, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Cody Gakpo, Cole Palmer, Daniel Iversen, Daniel Jebbison, Dean Henderson, Dejan Kulusevski, Josko Gvardiol, Mohamed Salah, Nikola Milenkovic, Wout Faes","Alexander Isak, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Cody Gakpo, Cole Palmer, Dean Henderson, Dejan Kulusevski, Josko Gvardiol, Mohamed Salah, Nikola Milenkovic",Mohamed Salah,Cole Palmer,Cody Gakpo,Matheus Santos Carneiro Da Cunha,-2.291278278221398e-12,4.0,0,1,199.60568606691547,,59.0,55.0,2.0,57.0
174,"Alexander Isak, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Cody Gakpo, Cole Palmer, Daniel Iversen, Daniel Jebbison, Daniel Munoz, Dean Henderson, Dejan Kulusevski, Josko Gvardiol, Mohamed Salah, Nikola Milenkovic, Wout Faes","Alexander Isak, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Cody Gakpo, Cole Palmer, Daniel Munoz, Dean Henderson, Dejan Kulusevski, Mohamed Salah, Nikola Milenkovic",Mohamed Salah,Cole Palmer,Daniel Munoz,Andrew Robertson,11.0,-2.291278278221398e-12,0,1,197.57516639801392,,55.0,49.0,3.0,52.0
175,"Alexander Isak, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Cody Gakpo, Cole Palmer, Daniel Iversen, Daniel Jebbison, Daniel Munoz, Dean Henderson, Dejan Kulusevski, Mohamed Salah, Nikola Milenkovic, Virgil van Dijk, Wout Faes","Alexander Isak, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Cody Gakpo, Cole Palmer, Daniel Munoz, Dean Henderson, Dejan Kulusevski, Mohamed Salah, Virgil van Dijk",Mohamed Salah,Cole Palmer,Virgil van Dijk,Josko Gvardiol,6.0,11.0,0,1,195.29540769296128,,63.0,60.0,8.0,68.0
176,"Alexander Isak, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Cody Gakpo, Cole Palmer, Daniel Iversen, Daniel Jebbison, Daniel Munoz, Dean Henderson, Dejan Kulusevski, James Tarkowski, Mohamed Salah, Virgil van Dijk, Wout Faes","Alexander Isak, Bruno Borges Fernandes, Bryan Mbeumo, Cody Gakpo, Cole Palmer, Daniel Munoz, Dean Henderson, Dejan Kulusevski, James Tarkowski, Mohamed Salah, Virgil van Dijk",Mohamed Salah,Cody Gakpo,James Tarkowski,Nikola Milenkovic,6.0,6.0,0,1,193.90416123976925,,95.0,90.0,29.0,119.0
177,"Alexander Isak, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Cody Gakpo, Cole Palmer, Daniel Iversen, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Emiliano Martinez Romero, James Tarkowski, Mohamed Salah, Virgil van Dijk, Wout Faes","Alexander Isak, Bruno Borges Fernandes, Bryan Mbeumo, Cody Gakpo, Cole Palmer, Daniel Munoz, Dejan Kulusevski, Emiliano Martinez Romero, James Tarkowski, Mohamed Salah, Virgil van Dijk",Mohamed Salah,Cody Gakpo,Emiliano Martinez Romero,Dean Henderson,1.0,6.0,0,1,172.04123955729378,,45.0,41.0,20.0,61.0
178,"Alexander Isak, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Cole Palmer, Daniel Iversen, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Emiliano Martinez Romero, James Tarkowski, Mohamed Salah, Omar Marmoush, Virgil van Dijk, Wout Faes","Alexander Isak, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Cole Palmer, Daniel Munoz, Dejan Kulusevski, Emiliano Martinez Romero, James Tarkowski, Mohamed Salah, Omar Marmoush",Mohamed Salah,Cole Palmer,Omar Marmoush,Cody Gakpo,6.0,1.0,0,1,159.43703313641936,,89.0,82.0,14.0,96.0
179,"Alexander Isak, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Cole Palmer, Daniel Iversen, Daniel Jebbison, Daniel Munoz, David Raya Martin, Dejan Kulusevski, James Tarkowski, Mohamed Salah, Omar Marmoush, Virgil van Dijk, Wout Faes","Alexander Isak, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Cole Palmer, Daniel Munoz, David Raya Martin, Dejan Kulusevski, James Tarkowski, Mohamed Salah, Omar Marmoush",Mohamed Salah,Cole Palmer,David Raya Martin,Emiliano Martinez Romero,0.9999999999995941,6.0,0,1,160.14087615998895,,47.0,39.0,6.0,45.0
180,"Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Jebbison, Daniel Munoz, David Raya Martin, Dejan Kulusevski, James Tarkowski, Mohamed Salah, Omar Marmoush, Virgil van Dijk, Wout Faes","Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Munoz, David Raya Martin, Dejan Kulusevski, James Tarkowski, Mohamed Salah, Omar Marmoush, Virgil van Dijk",Mohamed Salah,Cole Palmer,Chris Wood,Alexander Isak,23.00000000000061,0.9999999999995941,0,1,126.5288510841571,,45.0,43.0,15.0,58.0
181,"Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Munoz, David Raya Martin, Dejan Kulusevski, James Tarkowski, Joao Pedro Junqueira de Jesus, Mohamed Salah, Omar Marmoush, Virgil van Dijk, Wout Faes","Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cole Palmer, David Raya Martin, Dejan Kulusevski, James Tarkowski, Joao Pedro Junqueira de Jesus, Omar Marmoush, Wout Faes",Bruno Borges Fernandes,Cole Palmer,Joao Pedro Junqueira de Jesus,Daniel Jebbison,11.999999999999595,23.00000000000061,0,1,92.28651764120077,,54.0,54.0,17.0,71.0
182,"Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Munoz, David Raya Martin, Dejan Kulusevski, Joao Pedro Junqueira de Jesus, Milos Kerkez, Mohamed Salah, Omar Marmoush, Virgil van Dijk, Wout Faes","Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Munoz, David Raya Martin, Joao Pedro Junqueira de Jesus, Milos Kerkez, Mohamed Salah, Omar Marmoush, Virgil van Dijk",Mohamed Salah,Bruno Borges Fernandes,Milos Kerkez,James Tarkowski,8.0,11.999999999999595,0,1,65.95353550590663,,45.0,43.0,3.0,46.0
183,"Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Iversen, Daniel Munoz, David Raya Martin, Ismaila Sarr, Joao Pedro Junqueira de Jesus, Milos Kerkez, Mohamed Salah, Omar Marmoush, Virgil van Dijk, Wout Faes","Bruno Borges Fernandes, Bryan Mbeumo, Cole Palmer, Daniel Munoz, David Raya Martin, Ismaila Sarr, Joao Pedro Junqueira de Jesus, Milos Kerkez, Mohamed Salah, Omar Marmoush, Virgil van Dijk",Mohamed Salah,Cole Palmer,Ismaila Sarr,Dejan Kulusevski,12.999999999999996,8.0,0,1,32.96275701877266,,28.0,26.0,2.0,28.0
