gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,budget_start,alpha,q_start,objective_value,chip_played,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
163,"Alexander Isak, Brennan Johnson, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Danny Welbeck, Ederson Santana de Moraes, Harvey Davies, Jan Bednarek, Jarrod Bowen, Josko Gvardiol, Mohamed Salah, Pedro Porro, Trent Alexander-Arnold, Wout Faes","Alexander Isak, Brennan Johnson, Bryan Mbeumo, Cole Palmer, Danny Welbeck, Ederson Santana de Moraes, Jarrod Bowen, Josko Gvardiol, Mohamed Salah, Pedro Porro, Trent Alexander-Arnold",Mohamed Salah,Cole Palmer,Brennan Johnson,Eberechi Eze,1.0,2.000000000000001,0,1,155.14160747462125,,48.0,46.0,14.0,60.0
164,"Alexander Isak, Brennan Johnson, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Danny Welbeck, Ederson Santana de Moraes, Harvey Davies, Jan Bednarek, Jarrod Bowen, Josko Gvardiol, Mohamed Salah, Noussair Mazraoui, Pedro Porro, Wout Faes","Alexander Isak, Brennan Johnson, Bryan Mbeumo, Cole Palmer, Danny Welbeck, Ederson Santana de Moraes, Jarrod Bowen, Josko Gvardiol, Mohamed Salah, Noussair Mazraoui, Pedro Porro",Mohamed Salah,Cole Palmer,Noussair Mazraoui,Trent Alexander-Arnold,24.0,1.0,0,1,154.9947030457131,,52.0,52.0,13.0,65.0
165,"Alexander Isak, Brennan Johnson, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Danny Welbeck, Ederson Santana de Moraes, Gabriel dos Santos Magalhaes, Harvey Davies, Jan Bednarek, Jarrod Bowen, Mohamed Salah, Noussair Mazraoui, Pedro Porro, Wout Faes","Alexander Isak, Brennan Johnson, Bryan Mbeumo, Cole Palmer, Danny Welbeck, Ederson Santana de Moraes, Gabriel dos Santos Magalhaes, Jarrod Bowen, Mohamed Salah, Noussair Mazraoui, Pedro Porro",Mohamed Salah,Cole Palmer,Gabriel dos Santos Magalhaes,Josko Gvardiol,25.0,24.0,0,1,155.74401830337203,,56.0,56.0,13.0,69.0
166,"Alexander Isak, Brennan Johnson, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Danny Welbeck, Dean Henderson, Gabriel dos Santos Magalhaes, Harvey Davies, Jan Bednarek, Jarrod Bowen, Mohamed Salah, Noussair Mazraoui, Pedro Porro, Wout Faes","Alexander Isak, Brennan Johnson, Bryan Mbeumo, Cole Palmer, Danny Welbeck, Dean Henderson, Gabriel dos Santos Magalhaes, Jarrod Bowen, Mohamed Salah, Pedro Porro, Wout Faes",Mohamed Salah,Cole Palmer,Dean Henderson,Ederson Santana de Moraes,36.0,25.0,0,1,157.08055144002572,,52.0,51.0,18.0,69.0
167,"Alexander Isak, Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Daniel Jebbison, Danny Welbeck, Dean Henderson, Gabriel dos Santos Magalhaes, Harvey Davies, Jan Bednarek, Jarrod Bowen, Noussair Mazraoui, Pedro Porro, Wout Faes","Alexander Isak, Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Danny Welbeck, Dean Henderson, Jarrod Bowen, Noussair Mazraoui, Pedro Porro, Wout Faes",Bukayo Saka,Cole Palmer,Bukayo Saka,Mohamed Salah,63.0,36.0,0,1,157.81120008015597,,64.0,64.0,2.0,66.0
168,"Alexander Isak, Brennan Johnson, Bukayo Saka, Cole Palmer, Daniel Jebbison, Danny Welbeck, Dean Henderson, Gabriel dos Santos Magalhaes, Harvey Davies, Jan Bednarek, Jarrod Bowen, Mohamed Salah, Noussair Mazraoui, Pedro Porro, Wout Faes","Alexander Isak, Brennan Johnson, Bukayo Saka, Cole Palmer, Danny Welbeck, Dean Henderson, Gabriel dos Santos Magalhaes, Jarrod Bowen, Mohamed Salah, Noussair Mazraoui, Pedro Porro",Mohamed Salah,Bukayo Saka,Mohamed Salah,Bryan Mbeumo,5.000000000051366,63.0,0,1,162.23665232155176,,43.0,43.0,5.0,48.0
169,"Alexander Isak, Brennan Johnson, Bukayo Saka, Cole Palmer, Daniel Jebbison, Dean Henderson, Gabriel dos Santos Magalhaes, Harvey Davies, Jan Bednarek, Jarrod Bowen, Joao Pedro Junqueira de Jesus, Mohamed Salah, Noussair Mazraoui, Pedro Porro, Wout Faes","Alexander Isak, Brennan Johnson, Bukayo Saka, Cole Palmer, Dean Henderson, Gabriel dos Santos Magalhaes, Jan Bednarek, Jarrod Bowen, Joao Pedro Junqueira de Jesus, Mohamed Salah, Noussair Mazraoui",Mohamed Salah,Cole Palmer,Joao Pedro Junqueira de Jesus,Danny Welbeck,2.999999999998627,5.000000000051366,0,1,164.93758783527545,,67.0,67.0,21.0,88.0
170,"Alexander Isak, Bukayo Saka, Cole Palmer, Daniel Jebbison, Dean Henderson, Dominik Szoboszlai, Gabriel dos Santos Magalhaes, Harvey Davies, Jan Bednarek, Jarrod Bowen, Joao Pedro Junqueira de Jesus, Mohamed Salah, Noussair Mazraoui, Pedro Porro, Wout Faes","Alexander Isak, Bukayo Saka, Cole Palmer, Dean Henderson, Dominik Szoboszlai, Gabriel dos Santos Magalhaes, Jarrod Bowen, Joao Pedro Junqueira de Jesus, Mohamed Salah, Noussair Mazraoui, Pedro Porro",Mohamed Salah,Cole Palmer,Dominik Szoboszlai,Brennan Johnson,5.0,2.999999999998627,0,1,166.71000006725663,,54.0,52.0,9.0,61.0
171,"Alexander Isak, Cole Palmer, Daniel Jebbison, Dean Henderson, Dominik Szoboszlai, Gabriel dos Santos Magalhaes, Harvey Davies, Jan Bednarek, Jarrod Bowen, Joao Pedro Junqueira de Jesus, Mohamed Salah, Noussair Mazraoui, Pedro Porro, Son Heung-min, Wout Faes","Alexander Isak, Cole Palmer, Dean Henderson, Dominik Szoboszlai, Gabriel dos Santos Magalhaes, Jan Bednarek, Jarrod Bowen, Joao Pedro Junqueira de Jesus, Mohamed Salah, Noussair Mazraoui, Son Heung-min",Mohamed Salah,Cole Palmer,Son Heung-min,Bukayo Saka,9.0,5.0,0,1,164.28531433629624,,44.0,40.0,16.0,56.0
172,"Alexander Isak, Cole Palmer, Daniel Jebbison, Dean Henderson, Gabriel Martinelli Silva, Gabriel dos Santos Magalhaes, Harvey Davies, Jan Bednarek, Jarrod Bowen, Joao Pedro Junqueira de Jesus, Mohamed Salah, Noussair Mazraoui, Pedro Porro, Son Heung-min, Wout Faes","Alexander Isak, Cole Palmer, Dean Henderson, Gabriel Martinelli Silva, Gabriel dos Santos Magalhaes, Jan Bednarek, Jarrod Bowen, Joao Pedro Junqueira de Jesus, Mohamed Salah, Pedro Porro, Son Heung-min",Mohamed Salah,Cole Palmer,Gabriel Martinelli Silva,Dominik Szoboszlai,4.0,9.0,0,1,183.538830074544,,45.0,43.0,7.0,50.0
173,"Alexander Isak, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Dean Henderson, Gabriel Martinelli Silva, Gabriel dos Santos Magalhaes, Harvey Davies, Jan Bednarek, Joao Pedro Junqueira de Jesus, Mohamed Salah, Noussair Mazraoui, Pedro Porro, Son Heung-min, Wout Faes","Alexander Isak, Bryan Mbeumo, Cole Palmer, Dean Henderson, Gabriel Martinelli Silva, Gabriel dos Santos Magalhaes, Joao Pedro Junqueira de Jesus, Mohamed Salah, Noussair Mazraoui, Pedro Porro, Son Heung-min",Mohamed Salah,Cole Palmer,Bryan Mbeumo,Jarrod Bowen,0.0,4.0,0,1,200.6634611182606,,55.0,51.0,2.0,53.0
174,"Alexander Isak, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Dean Henderson, Dejan Kulusevski, Gabriel dos Santos Magalhaes, Harvey Davies, Jan Bednarek, Joao Pedro Junqueira de Jesus, Mohamed Salah, Noussair Mazraoui, Pedro Porro, Son Heung-min, Wout Faes","Alexander Isak, Bryan Mbeumo, Cole Palmer, Dean Henderson, Dejan Kulusevski, Gabriel dos Santos Magalhaes, Joao Pedro Junqueira de Jesus, Mohamed Salah, Noussair Mazraoui, Pedro Porro, Son Heung-min",Mohamed Salah,Cole Palmer,Dejan Kulusevski,Gabriel Martinelli Silva,3.0,0.0,0,1,200.43099484532323,,38.0,31.0,3.0,34.0
175,"Alexander Isak, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Dean Henderson, Dejan Kulusevski, Gabriel dos Santos Magalhaes, Harvey Davies, Jan Bednarek, Joao Pedro Junqueira de Jesus, Marc Guehi, Mohamed Salah, Pedro Porro, Son Heung-min, Wout Faes","Alexander Isak, Bryan Mbeumo, Cole Palmer, Dean Henderson, Dejan Kulusevski, Gabriel dos Santos Magalhaes, Joao Pedro Junqueira de Jesus, Marc Guehi, Mohamed Salah, Pedro Porro, Son Heung-min",Mohamed Salah,Cole Palmer,Marc Guehi,Noussair Mazraoui,1.0000000000002487,3.0,0,1,199.5182368701375,,60.0,50.0,8.0,58.0
176,"Bryan Mbeumo, Cody Gakpo, Cole Palmer, Daniel Jebbison, Dean Henderson, Dejan Kulusevski, Gabriel dos Santos Magalhaes, Harvey Davies, Jan Bednarek, Joao Pedro Junqueira de Jesus, Marc Guehi, Mohamed Salah, Pedro Porro, Son Heung-min, Wout Faes","Bryan Mbeumo, Cody Gakpo, Cole Palmer, Dean Henderson, Dejan Kulusevski, Jan Bednarek, Joao Pedro Junqueira de Jesus, Marc Guehi, Mohamed Salah, Pedro Porro, Son Heung-min",Mohamed Salah,Cody Gakpo,Cody Gakpo,Alexander Isak,20.0,1.0000000000002487,0,1,192.17055547423047,,80.0,77.0,29.0,106.0
177,"Alisson Ramses Becker, Bryan Mbeumo, Cody Gakpo, Cole Palmer, Daniel Jebbison, Dean Henderson, Dejan Kulusevski, Gabriel dos Santos Magalhaes, Jan Bednarek, Joao Pedro Junqueira de Jesus, Marc Guehi, Mohamed Salah, Pedro Porro, Son Heung-min, Wout Faes","Alisson Ramses Becker, Bryan Mbeumo, Cody Gakpo, Cole Palmer, Dejan Kulusevski, Gabriel dos Santos Magalhaes, Joao Pedro Junqueira de Jesus, Marc Guehi, Mohamed Salah, Pedro Porro, Son Heung-min",Mohamed Salah,Cody Gakpo,Alisson Ramses Becker,Harvey Davies,5.0,20.0,0,1,172.01703644751265,,57.0,52.0,20.0,72.0
178,"Alisson Ramses Becker, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Dean Henderson, Dejan Kulusevski, Gabriel dos Santos Magalhaes, Jan Bednarek, Joao Pedro Junqueira de Jesus, Marc Guehi, Mohamed Salah, Omar Marmoush, Pedro Porro, Son Heung-min, Wout Faes","Bryan Mbeumo, Cole Palmer, Dean Henderson, Dejan Kulusevski, Gabriel dos Santos Magalhaes, Joao Pedro Junqueira de Jesus, Marc Guehi, Mohamed Salah, Omar Marmoush, Pedro Porro, Son Heung-min",Mohamed Salah,Cole Palmer,Omar Marmoush,Cody Gakpo,10.0,5.0,0,1,160.8269552538658,,85.0,75.0,14.0,89.0
179,"Alisson Ramses Becker, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dean Henderson, Dejan Kulusevski, Gabriel dos Santos Magalhaes, Joao Pedro Junqueira de Jesus, Marc Guehi, Mohamed Salah, Omar Marmoush, Pedro Porro, Son Heung-min, Wout Faes","Bryan Mbeumo, Cole Palmer, Daniel Munoz, Dean Henderson, Dejan Kulusevski, Gabriel dos Santos Magalhaes, Joao Pedro Junqueira de Jesus, Marc Guehi, Mohamed Salah, Omar Marmoush, Son Heung-min",Mohamed Salah,Cole Palmer,Daniel Munoz,Jan Bednarek,1.0,10.0,0,1,161.7897370244105,,50.0,41.0,6.0,47.0
180,"Alisson Ramses Becker, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dean Henderson, Gabriel dos Santos Magalhaes, Joao Pedro Junqueira de Jesus, Justin Kluivert, Marc Guehi, Mohamed Salah, Omar Marmoush, Pedro Porro, Son Heung-min, Wout Faes","Bryan Mbeumo, Cole Palmer, Daniel Munoz, Dean Henderson, Gabriel dos Santos Magalhaes, Joao Pedro Junqueira de Jesus, Justin Kluivert, Marc Guehi, Mohamed Salah, Omar Marmoush, Son Heung-min",Mohamed Salah,Cole Palmer,Justin Kluivert,Dejan Kulusevski,2.9999999999996563,1.0,0,1,129.421773064479,,68.0,62.0,15.0,77.0
181,"Alisson Ramses Becker, Bruno Borges Fernandes, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dean Henderson, Gabriel dos Santos Magalhaes, Joao Pedro Junqueira de Jesus, Justin Kluivert, Marc Guehi, Omar Marmoush, Pedro Porro, Son Heung-min, Wout Faes","Alisson Ramses Becker, Bruno Borges Fernandes, Bryan Mbeumo, Cole Palmer, Gabriel dos Santos Magalhaes, Joao Pedro Junqueira de Jesus, Justin Kluivert, Omar Marmoush, Pedro Porro, Son Heung-min, Wout Faes",Bruno Borges Fernandes,Cole Palmer,Bruno Borges Fernandes,Mohamed Salah,56.0,2.9999999999996563,0,1,93.3683982457594,,46.0,45.0,17.0,62.0
182,"Alisson Ramses Becker, Bruno Borges Fernandes, Bryan Mbeumo, Daniel Jebbison, Daniel Munoz, Dean Henderson, Gabriel dos Santos Magalhaes, Joao Pedro Junqueira de Jesus, Justin Kluivert, Marc Guehi, Mohamed Salah, Omar Marmoush, Pedro Porro, Son Heung-min, Wout Faes","Bruno Borges Fernandes, Bryan Mbeumo, Daniel Munoz, Dean Henderson, Gabriel dos Santos Magalhaes, Joao Pedro Junqueira de Jesus, Justin Kluivert, Marc Guehi, Mohamed Salah, Omar Marmoush, Son Heung-min",Mohamed Salah,Bruno Borges Fernandes,Mohamed Salah,Cole Palmer,27.0,56.0,0,1,67.00339906309456,,35.0,33.0,3.0,36.0
183,"Alisson Ramses Becker, Bruno Borges Fernandes, Bryan Mbeumo, Daniel Jebbison, Daniel Munoz, Dean Henderson, Gabriel dos Santos Magalhaes, Joao Pedro Junqueira de Jesus, Luis Diaz, Marc Guehi, Mohamed Salah, Omar Marmoush, Pedro Porro, Son Heung-min, Wout Faes","Bruno Borges Fernandes, Bryan Mbeumo, Daniel Munoz, Dean Henderson, Joao Pedro Junqueira de Jesus, Luis Diaz, Marc Guehi, Mohamed Salah, Omar Marmoush, Son Heung-min, Wout Faes",Mohamed Salah,Son Heung-min,Luis Diaz,Justin Kluivert,14.0,27.0,0,1,31.66423246238157,,31.0,29.0,2.0,31.0
