gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,budget_start,alpha,q_start,objective_value,chip_played,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
163,"Aaron Cresswell, Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Daniel Jebbison, Daniel Munoz, Danny Welbeck, Filip Marschall, Jean-Philippe Mateta, Mohamed Salah, Nick Pope, Trent Alexander-Arnold, Tyrick Mitchell, Valentin Barco","Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Daniel Munoz, Danny Welbeck, Jean-Philippe Mateta, Mohamed Salah, Nick Pope, Trent Alexander-Arnold, Tyrick Mitchell",Mohamed Salah,Cole Palmer,Brennan Johnson,James Maddison,11.0,2.0,0,1,92.32940346922484,,34.0,34.0,14.0,48.0
164,"Aaron Cresswell, Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Daniel Jebbison, Daniel Munoz, Danny Welbeck, Filip Marschall, Jean-Philippe Mateta, Mohamed Salah, Nick Pope, Noussair Mazraoui, Trent Alexander-Arnold, Tyrick Mitchell","Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Daniel Munoz, Danny Welbeck, Jean-Philippe Mateta, Mohamed Salah, Nick Pope, Noussair Mazraoui, Tyrick Mitchell",Mohamed Salah,Cole Palmer,Noussair Mazraoui,Valentin Barco,5.0,11.0,0,1,89.39527412453616,,49.0,49.0,13.0,62.0
165,"Aaron Cresswell, Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Daniel Jebbison, Daniel Munoz, Danny Welbeck, Filip Marschall, Gabriel dos Santos Magalhaes, Jean-Philippe Mateta, Mohamed Salah, Nick Pope, Noussair Mazraoui, Tyrick Mitchell","Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Daniel Munoz, Danny Welbeck, Gabriel dos Santos Magalhaes, Jean-Philippe Mateta, Mohamed Salah, Nick Pope, Noussair Mazraoui",Mohamed Salah,Cole Palmer,Gabriel dos Santos Magalhaes,Trent Alexander-Arnold,12.0,5.0,0,1,89.29328343282546,,85.0,84.0,13.0,97.0
166,"Aaron Cresswell, Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Daniel Jebbison, Daniel Munoz, Danny Welbeck, Filip Marschall, Gabriel dos Santos Magalhaes, Jean-Philippe Mateta, Mohamed Salah, Nick Pope, Pedro Porro, Tyrick Mitchell","Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Daniel Munoz, Danny Welbeck, Jean-Philippe Mateta, Mohamed Salah, Nick Pope, Pedro Porro, Tyrick Mitchell",Mohamed Salah,Cole Palmer,Pedro Porro,Noussair Mazraoui,3.0,12.0,0,1,91.34945164548489,,53.0,53.0,18.0,71.0
167,"Aaron Cresswell, Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Daniel Jebbison, Daniel Munoz, Filip Marschall, Gabriel dos Santos Magalhaes, Jean-Philippe Mateta, Jørgen Strand Larsen, Mohamed Salah, Nick Pope, Pedro Porro, Tyrick Mitchell","Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Daniel Munoz, Gabriel dos Santos Magalhaes, Jean-Philippe Mateta, Jørgen Strand Larsen, Nick Pope, Pedro Porro, Tyrick Mitchell",Bukayo Saka,Cole Palmer,Jørgen Strand Larsen,Danny Welbeck,6.0,3.0,0,1,89.3016037435221,,54.0,53.0,2.0,55.0
168,"Aaron Cresswell, Andrew Robertson, Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Daniel Jebbison, Daniel Munoz, Filip Marschall, Jean-Philippe Mateta, Jørgen Strand Larsen, Mohamed Salah, Nick Pope, Pedro Porro, Tyrick Mitchell","Andrew Robertson, Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Daniel Munoz, Jean-Philippe Mateta, Jørgen Strand Larsen, Mohamed Salah, Nick Pope, Pedro Porro",Mohamed Salah,Cole Palmer,Andrew Robertson,Gabriel dos Santos Magalhaes,9.0,6.0,0,1,97.73031834429818,,38.0,27.0,5.0,32.0
169,"Aaron Cresswell, Alisson Ramses Becker, Andrew Robertson, Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Daniel Jebbison, Daniel Munoz, Filip Marschall, Jean-Philippe Mateta, Jørgen Strand Larsen, Mohamed Salah, Pedro Porro, Tyrick Mitchell","Alisson Ramses Becker, Brennan Johnson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Daniel Munoz, Jean-Philippe Mateta, Jørgen Strand Larsen, Mohamed Salah, Pedro Porro, Tyrick Mitchell",Mohamed Salah,Bukayo Saka,Alisson Ramses Becker,Nick Pope,4.0,9.0,0,1,95.18972893657646,,39.0,38.0,21.0,59.0
170,"Aaron Cresswell, Alisson Ramses Becker, Andrew Robertson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Filip Marschall, Jean-Philippe Mateta, Jørgen Strand Larsen, Mohamed Salah, Pedro Porro, Tyrick Mitchell","Alisson Ramses Becker, Andrew Robertson, Bryan Mbeumo, Bukayo Saka, Cole Palmer, Dejan Kulusevski, Jean-Philippe Mateta, Jørgen Strand Larsen, Mohamed Salah, Pedro Porro, Tyrick Mitchell",Mohamed Salah,Cole Palmer,Dejan Kulusevski,Brennan Johnson,5.000000000000011,4.0,0,1,95.45160961942035,,46.0,39.0,9.0,48.0
171,"Aaron Cresswell, Alisson Ramses Becker, Andrew Robertson, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Filip Marschall, Jean-Philippe Mateta, Jørgen Strand Larsen, Mohamed Salah, Pedro Porro, Son Heung-min, Tyrick Mitchell","Alisson Ramses Becker, Andrew Robertson, Bryan Mbeumo, Cole Palmer, Daniel Munoz, Dejan Kulusevski, Jean-Philippe Mateta, Jørgen Strand Larsen, Mohamed Salah, Son Heung-min, Tyrick Mitchell",Mohamed Salah,Cole Palmer,Son Heung-min,Bukayo Saka,9.0,5.000000000000011,0,1,96.94639016384035,,58.0,54.0,16.0,70.0
172,"Aaron Cresswell, Alisson Ramses Becker, Andrew Robertson, Antonee Robinson, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Filip Marschall, Jean-Philippe Mateta, Jørgen Strand Larsen, Mohamed Salah, Son Heung-min, Tyrick Mitchell","Alisson Ramses Becker, Antonee Robinson, Bryan Mbeumo, Cole Palmer, Daniel Munoz, Dejan Kulusevski, Jean-Philippe Mateta, Jørgen Strand Larsen, Mohamed Salah, Son Heung-min, Tyrick Mitchell",Mohamed Salah,Cole Palmer,Antonee Robinson,Pedro Porro,13.999999999999982,9.0,0,1,95.82460296531026,,56.0,55.0,7.0,62.0
173,"Aaron Cresswell, Alisson Ramses Becker, Andrew Robertson, Antonee Robinson, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Filip Marschall, Jean-Philippe Mateta, Jørgen Strand Larsen, Mohamed Salah, Phil Foden, Tyrick Mitchell","Alisson Ramses Becker, Antonee Robinson, Bryan Mbeumo, Cole Palmer, Daniel Munoz, Dejan Kulusevski, Jean-Philippe Mateta, Jørgen Strand Larsen, Mohamed Salah, Phil Foden, Tyrick Mitchell",Mohamed Salah,Cole Palmer,Phil Foden,Son Heung-min,20.0,13.999999999999982,0,1,95.63895135633368,,66.0,62.0,2.0,64.0
174,"Aaron Cresswell, Alisson Ramses Becker, Antonee Robinson, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Filip Marschall, Jean-Philippe Mateta, Jørgen Strand Larsen, Mohamed Salah, Phil Foden, Trent Alexander-Arnold, Tyrick Mitchell","Alisson Ramses Becker, Antonee Robinson, Bryan Mbeumo, Cole Palmer, Daniel Munoz, Dejan Kulusevski, Jean-Philippe Mateta, Jørgen Strand Larsen, Mohamed Salah, Phil Foden, Trent Alexander-Arnold",Mohamed Salah,Cole Palmer,Trent Alexander-Arnold,Andrew Robertson,6.999999999999942,20.0,0,1,114.49791926874929,,91.0,84.0,3.0,87.0
175,"Aaron Cresswell, Alisson Ramses Becker, Antonee Robinson, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Dominic Calvert-Lewin, Filip Marschall, Jean-Philippe Mateta, Mohamed Salah, Phil Foden, Trent Alexander-Arnold, Tyrick Mitchell","Alisson Ramses Becker, Antonee Robinson, Bryan Mbeumo, Cole Palmer, Daniel Munoz, Dejan Kulusevski, Dominic Calvert-Lewin, Jean-Philippe Mateta, Mohamed Salah, Phil Foden, Trent Alexander-Arnold",Mohamed Salah,Cole Palmer,Dominic Calvert-Lewin,Jørgen Strand Larsen,6.0,6.999999999999942,0,1,123.58554671917315,,45.0,42.0,8.0,50.0
176,"Aaron Cresswell, Alisson Ramses Becker, Antonee Robinson, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Dominic Calvert-Lewin, Filip Marschall, Iliman Ndiaye, Mohamed Salah, Phil Foden, Trent Alexander-Arnold, Tyrick Mitchell","Alisson Ramses Becker, Bryan Mbeumo, Cole Palmer, Daniel Munoz, Dejan Kulusevski, Dominic Calvert-Lewin, Iliman Ndiaye, Mohamed Salah, Phil Foden, Trent Alexander-Arnold, Tyrick Mitchell",Mohamed Salah,Trent Alexander-Arnold,Iliman Ndiaye,Jean-Philippe Mateta,25.000000000000085,6.0,0,1,122.55916227776096,,91.0,85.0,29.0,114.0
177,"Aaron Cresswell, Alisson Ramses Becker, Antonee Robinson, Boubacar Kamara, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Dominic Calvert-Lewin, Filip Marschall, Iliman Ndiaye, Mohamed Salah, Trent Alexander-Arnold, Tyrick Mitchell","Alisson Ramses Becker, Antonee Robinson, Boubacar Kamara, Bryan Mbeumo, Cole Palmer, Daniel Munoz, Dejan Kulusevski, Iliman Ndiaye, Mohamed Salah, Trent Alexander-Arnold, Tyrick Mitchell",Mohamed Salah,Alisson Ramses Becker,Boubacar Kamara,Phil Foden,68.0,25.000000000000085,0,1,105.50600377102889,,51.0,50.0,20.0,70.0
178,"Aaron Cresswell, Alisson Ramses Becker, Antonee Robinson, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Dominic Calvert-Lewin, Filip Marschall, Iliman Ndiaye, Mathys Tel, Mohamed Salah, Trent Alexander-Arnold, Tyrick Mitchell","Alisson Ramses Becker, Antonee Robinson, Bryan Mbeumo, Cole Palmer, Daniel Munoz, Dejan Kulusevski, Iliman Ndiaye, Mathys Tel, Mohamed Salah, Trent Alexander-Arnold, Tyrick Mitchell",Mohamed Salah,Bryan Mbeumo,Mathys Tel,Boubacar Kamara,58.0,68.0,0,1,90.80970704801999,,83.0,76.0,14.0,90.0
179,"Aaron Cresswell, Alisson Ramses Becker, Antonee Robinson, Bryan Mbeumo, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Filip Marschall, Iliman Ndiaye, Mathys Tel, Mohamed Salah, Omar Marmoush, Trent Alexander-Arnold, Tyrick Mitchell","Alisson Ramses Becker, Antonee Robinson, Bryan Mbeumo, Cole Palmer, Daniel Munoz, Dejan Kulusevski, Mathys Tel, Mohamed Salah, Omar Marmoush, Trent Alexander-Arnold, Tyrick Mitchell",Mohamed Salah,Cole Palmer,Omar Marmoush,Dominic Calvert-Lewin,41.0,58.0,0,1,90.84342279921287,,49.0,40.0,6.0,46.0
180,"Aaron Cresswell, Alisson Ramses Becker, Antonee Robinson, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Filip Marschall, Mathys Tel, Mohamed Salah, Omar Marmoush, Trent Alexander-Arnold, Tyrick Mitchell","Alisson Ramses Becker, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Munoz, Dejan Kulusevski, Mathys Tel, Mohamed Salah, Omar Marmoush, Trent Alexander-Arnold, Tyrick Mitchell",Mohamed Salah,Cole Palmer,Chris Wood,Iliman Ndiaye,22.0,41.0,0,1,87.91117482563897,,40.0,38.0,15.0,53.0
181,"Aaron Cresswell, Alisson Ramses Becker, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Jebbison, Daniel Munoz, Dejan Kulusevski, Filip Marschall, Mathys Tel, Omar Marmoush, Trent Alexander-Arnold, Tyrick Mitchell","Aaron Cresswell, Alisson Ramses Becker, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Munoz, Dejan Kulusevski, Mathys Tel, Omar Marmoush",Bruno Borges Fernandes,Bryan Mbeumo,Bruno Borges Fernandes,Mohamed Salah,75.0,22.0,0,1,84.39610241163683,,48.0,47.0,17.0,64.0
182,"Aaron Cresswell, Alisson Ramses Becker, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Jebbison, Daniel Munoz, Filip Marschall, Mathys Tel, Mohamed Salah, Omar Marmoush, Trent Alexander-Arnold, Tyrick Mitchell","Alisson Ramses Becker, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Munoz, Mathys Tel, Mohamed Salah, Omar Marmoush, Trent Alexander-Arnold, Tyrick Mitchell",Mohamed Salah,Bruno Borges Fernandes,Mohamed Salah,Dejan Kulusevski,-0.0,75.0,0,1,63.952121023353065,,35.0,32.0,3.0,35.0
183,"Aaron Cresswell, Alisson Ramses Becker, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Cole Palmer, Daniel Jebbison, Daniel Munoz, Filip Marschall, Ismaila Sarr, Mohamed Salah, Omar Marmoush, Trent Alexander-Arnold, Tyrick Mitchell","Alisson Ramses Becker, Antonee Robinson, Bruno Borges Fernandes, Bryan Mbeumo, Cole Palmer, Daniel Munoz, Ismaila Sarr, Mohamed Salah, Omar Marmoush, Trent Alexander-Arnold, Tyrick Mitchell",Mohamed Salah,Cole Palmer,Ismaila Sarr,Mathys Tel,2.0,-0.0,0,1,27.76853348346385,,25.0,24.0,2.0,26.0
