gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,alpha,q_start,objective_value,chip_played,budget_start,objective_gw,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
87,"Aaron Wan-Bissaka, Ashley Young, Bruno Borges Fernandes, Bukayo Saka, Emile Smith Rowe, James Tarkowski, Joao Pedro Junqueira de Jesus, Joao Victor Gomes da Silva, Jordan Pickford, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Ola Aina, Rayan Ait-Nouri, Yoane Wissa","Aaron Wan-Bissaka, Ashley Young, Bruno Borges Fernandes, Emile Smith Rowe, James Tarkowski, Joao Pedro Junqueira de Jesus, Jordan Pickford, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Rayan Ait-Nouri, Yoane Wissa",Bruno Borges Fernandes,Mohamed Salah,"Aaron Wan-Bissaka, Ashley Young, Emile Smith Rowe, James Tarkowski, Joao Pedro Junqueira de Jesus","Dominic Solanke, Harry Wilson, Josko Gvardiol, Milos Kerkez, Trevoh Chalobah",203.0,4,1,557.8029999999999,,171.0,116.441,122,114,17.0,131
88,"Aaron Wan-Bissaka, Ashley Young, Bukayo Saka, Ismaila Sarr, James Maddison, James Tarkowski, Joao Pedro Junqueira de Jesus, Joao Victor Gomes da Silva, Jordan Pickford, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Ola Aina, Pedro Porro, Yoane Wissa","Aaron Wan-Bissaka, Ashley Young, Bukayo Saka, Ismaila Sarr, James Maddison, Joao Pedro Junqueira de Jesus, Joao Victor Gomes da Silva, Jordan Pickford, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Pedro Porro",James Maddison,Matheus Santos Carneiro Da Cunha,"Ismaila Sarr, James Maddison, Pedro Porro","Bruno Borges Fernandes, Emile Smith Rowe, Rayan Ait-Nouri",206.0,2,1,552.774,,203.0,148.68,150,139,16.0,155
89,"Aaron Wan-Bissaka, Ashley Young, Bukayo Saka, Cole Palmer, Daniel Munoz, Jordan Pickford, Joshua Zirkzee, Justin Kluivert, Kevin Schade, Marc Cucurella Saseta, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Ola Aina, Yoane Wissa","Bukayo Saka, Cole Palmer, Daniel Munoz, Joshua Zirkzee, Justin Kluivert, Kevin Schade, Marc Cucurella Saseta, Matz Sels, Mohamed Salah, Ola Aina, Yoane Wissa",Kevin Schade,Justin Kluivert,"Cole Palmer, Daniel Munoz, Joshua Zirkzee, Justin Kluivert, Kevin Schade, Marc Cucurella Saseta","Ismaila Sarr, James Maddison, James Tarkowski, Joao Pedro Junqueira de Jesus, Joao Victor Gomes da Silva, Pedro Porro",171.0,5,1,532.5939999999997,,206.0,150.07,152,145,23.0,168
90,"Alex Iwobi, Alexander Isak, Ashley Young, Bilal El Khannouss, Cole Palmer, Dean Huijsen, Jordan Pickford, Jurrien Timber, Kepa Arrizabalaga, Kevin De Bruyne, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Ola Aina, Ollie Watkins, William Saliba","Alex Iwobi, Alexander Isak, Ashley Young, Bilal El Khannouss, Dean Huijsen, Jurrien Timber, Kepa Arrizabalaga, Kevin De Bruyne, Mohamed Salah, Ollie Watkins, William Saliba",Mohamed Salah,Alex Iwobi,"Alex Iwobi, Alexander Isak, Bilal El Khannouss, Dean Huijsen, Jurrien Timber, Kepa Arrizabalaga, Kevin De Bruyne, Ollie Watkins, William Saliba","Aaron Wan-Bissaka, Bukayo Saka, Daniel Munoz, Joshua Zirkzee, Justin Kluivert, Kevin Schade, Marc Cucurella Saseta, Matz Sels, Yoane Wissa",121.0,8,1,540.2689999999999,,171.0,137.581,166,150,18.0,168
91,"Alexander Isak, Bryan Mbeumo, Cole Palmer, Dango Ouattara, Dean Huijsen, Ezri Konsa Ngoyo, Jamie Vardy, Jarrod Bowen, Jordan Pickford, Kepa Arrizabalaga, Matheus Santos Carneiro Da Cunha, Morgan Gibbs-White, Nikola Milenkovic, Ola Aina, William Saliba","Alexander Isak, Bryan Mbeumo, Cole Palmer, Dango Ouattara, Ezri Konsa Ngoyo, Jamie Vardy, Jarrod Bowen, Kepa Arrizabalaga, Morgan Gibbs-White, Nikola Milenkovic, William Saliba",Cole Palmer,Bryan Mbeumo,"Bryan Mbeumo, Dango Ouattara, Ezri Konsa Ngoyo, Jamie Vardy, Jarrod Bowen, Morgan Gibbs-White, Nikola Milenkovic","Alex Iwobi, Ashley Young, Bilal El Khannouss, Jurrien Timber, Kevin De Bruyne, Mohamed Salah, Ollie Watkins",235.0,6,1,509.97799999999995,,121.0,110.32600000000002,119,115,18.0,133
92,"Alexander Isak, Bryan Mbeumo, Dean Huijsen, Gabriel Fernando de Jesus, Ismaila Sarr, Jacob Murphy, James Maddison, Jordan Pickford, Kepa Arrizabalaga, Lewis Hall, Matheus Santos Carneiro Da Cunha, Nikola Milenkovic, Ola Aina, Son Heung-min, Tyrick Mitchell","Alexander Isak, Bryan Mbeumo, Ismaila Sarr, Jacob Murphy, James Maddison, Jordan Pickford, Lewis Hall, Matheus Santos Carneiro Da Cunha, Nikola Milenkovic, Son Heung-min, Tyrick Mitchell",Ismaila Sarr,Lewis Hall,"Gabriel Fernando de Jesus, Ismaila Sarr, Jacob Murphy, James Maddison, Lewis Hall, Son Heung-min, Tyrick Mitchell","Cole Palmer, Dango Ouattara, Ezri Konsa Ngoyo, Jamie Vardy, Jarrod Bowen, Morgan Gibbs-White, William Saliba",254.0,6,1,550.3100000000001,,235.0,125.531,138,131,17.0,148
93,"Alexander Isak, Bryan Mbeumo, Dean Huijsen, Dominik Szoboszlai, Gabriel Fernando de Jesus, Jacob Murphy, Jordan Pickford, Kepa Arrizabalaga, Lewis Hall, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Morgan Rogers, Neco Williams, Ola Aina, Tyrick Mitchell","Alexander Isak, Dean Huijsen, Dominik Szoboszlai, Gabriel Fernando de Jesus, Jacob Murphy, Kepa Arrizabalaga, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Morgan Rogers, Neco Williams, Ola Aina",Mohamed Salah,Dominik Szoboszlai,"Dominik Szoboszlai, Mohamed Salah, Morgan Rogers, Neco Williams","Ismaila Sarr, James Maddison, Nikola Milenkovic, Son Heung-min",238.0,3,1,547.14,,254.0,166.78699999999998,175,156,21.000000000000004,177
94,"Alexander Isak, Anthony Elanga, Bryan Mbeumo, Cody Gakpo, Cole Palmer, Dean Huijsen, Joelinton Cassio Apolinario de Lira, Jordan Pickford, Lewis Hall, Matheus Santos Carneiro Da Cunha, Matz Sels, Milos Kerkez, Mohamed Salah, Murillo Santiago Costa dos Santos, Tyrick Mitchell","Alexander Isak, Anthony Elanga, Cody Gakpo, Cole Palmer, Dean Huijsen, Joelinton Cassio Apolinario de Lira, Jordan Pickford, Matheus Santos Carneiro Da Cunha, Mohamed Salah, Murillo Santiago Costa dos Santos, Tyrick Mitchell",Joelinton Cassio Apolinario de Lira,Matheus Santos Carneiro Da Cunha,"Anthony Elanga, Cody Gakpo, Cole Palmer, Joelinton Cassio Apolinario de Lira, Matz Sels, Milos Kerkez, Murillo Santiago Costa dos Santos","Dominik Szoboszlai, Gabriel Fernando de Jesus, Jacob Murphy, Kepa Arrizabalaga, Morgan Rogers, Neco Williams, Ola Aina",175.0,6,1,514.9739999999999,,238.0,97.293,130,107,13.0,120
95,"Alexander Isak, Anthony Elanga, Bryan Mbeumo, Cole Palmer, Dean Huijsen, Erling Haaland, Joelinton Cassio Apolinario de Lira, Jordan Pickford, Lewis Hall, Matheus Santos Carneiro Da Cunha, Matz Sels, Milos Kerkez, Mohamed Salah, Murillo Santiago Costa dos Santos, Tyrick Mitchell","Chris Wood, Christian Walton, Eberechi Eze, Gabriel Fernando de Jesus, Lewis Hall, Mohamed Salah, Morgan Rogers, Ollie Watkins, Savio 'Savinho' Moreira de Oliveira, Trent Alexander-Arnold, Trevoh Chalobah",Mohamed Salah,Trent Alexander-Arnold,Erling Haaland,Cody Gakpo,99.0,0,1,561.7179999999998,FH,175.0,150.658,80,133,16.0,149
96,"Alexander Isak, Amad Diallo, Bryan Mbeumo, Cole Palmer, Dean Huijsen, Erling Haaland, Lewis Hall, Martin Dubravka, Matz Sels, Milos Kerkez, Murillo Santiago Costa dos Santos, Phil Foden, Raul Jimenez, Savio 'Savinho' Moreira de Oliveira, Tyrick Mitchell","Amad Diallo, Bryan Mbeumo, Cole Palmer, Dean Huijsen, Erling Haaland, Matz Sels, Milos Kerkez, Murillo Santiago Costa dos Santos, Phil Foden, Raul Jimenez, Savio 'Savinho' Moreira de Oliveira",Bryan Mbeumo,Erling Haaland,"Amad Diallo, Erling Haaland, Martin Dubravka, Phil Foden, Raul Jimenez, Savio 'Savinho' Moreira de Oliveira","Anthony Elanga, Cody Gakpo, Joelinton Cassio Apolinario de Lira, Jordan Pickford, Matheus Santos Carneiro Da Cunha, Mohamed Salah",161.0,5,1,534.5789999999998,,175.0,123.382,137,123,19.0,142
97,"Alex Iwobi, Alexander Isak, Amad Diallo, Chris Wood, Cole Palmer, Erling Haaland, Kaoru Mitoma, Lewis Hall, Marc Guehi, Martin Dubravka, Matz Sels, Maxence Lacroix, Milos Kerkez, Phil Foden, Tyrick Mitchell","Alex Iwobi, Alexander Isak, Amad Diallo, Chris Wood, Cole Palmer, Kaoru Mitoma, Lewis Hall, Marc Guehi, Martin Dubravka, Maxence Lacroix, Phil Foden",Amad Diallo,Alexander Isak,"Alex Iwobi, Chris Wood, Kaoru Mitoma, Marc Guehi, Maxence Lacroix","Bryan Mbeumo, Dean Huijsen, Murillo Santiago Costa dos Santos, Raul Jimenez, Savio 'Savinho' Moreira de Oliveira",170.0,4,1,576.3279999999999,,161.0,139.671,146,134,20.0,154
98,"Alexander Isak, Alisson Ramses Becker, Chris Wood, Dango Ouattara, Ederson Santana de Moraes, Erling Haaland, Jarrad Branthwaite, Justin Kluivert, Kaoru Mitoma, Lisandro Martinez, Maxence Lacroix, Milos Kerkez, Phil Foden, Trent Alexander-Arnold, Yankuba Minteh","Alisson Ramses Becker, Chris Wood, Dango Ouattara, Erling Haaland, Justin Kluivert, Kaoru Mitoma, Maxence Lacroix, Milos Kerkez, Phil Foden, Trent Alexander-Arnold, Yankuba Minteh",Justin Kluivert,Phil Foden,"Alisson Ramses Becker, Dango Ouattara, Ederson Santana de Moraes, Jarrad Branthwaite, Justin Kluivert, Lisandro Martinez, Trent Alexander-Arnold, Yankuba Minteh","Alex Iwobi, Amad Diallo, Cole Palmer, Lewis Hall, Marc Guehi, Martin Dubravka, Matz Sels, Tyrick Mitchell",208.0,7,1,577.318,,170.0,116.92500000000001,131,121,22.0,143
99,"Alexander Isak, Alisson Ramses Becker, Cody Gakpo, Dango Ouattara, Ederson Santana de Moraes, Erling Haaland, Jarrad Branthwaite, Justin Kluivert, Kaoru Mitoma, Lisandro Martinez, Maxence Lacroix, Milos Kerkez, Phil Foden, Trent Alexander-Arnold, Yankuba Minteh","Alexander Isak, Cody Gakpo, Dango Ouattara, Ederson Santana de Moraes, Erling Haaland, Jarrad Branthwaite, Justin Kluivert, Lisandro Martinez, Milos Kerkez, Phil Foden, Trent Alexander-Arnold",Dango Ouattara,Cody Gakpo,Cody Gakpo,Chris Wood,204.0,0,1,585.7919999999999,WC,208.0,146.62,128,124,21.000000000000004,145
100,"Alisson Ramses Becker, Anthony Elanga, Chris Wood, Daniel Munoz, Ederson Santana de Moraes, James Tarkowski, Jarrad Branthwaite, Jean-Philippe Mateta, Kaoru Mitoma, Maxence Lacroix, Mohamed Salah, Morgan Gibbs-White, Norberto Bercique Gomes Betuncal, Trent Alexander-Arnold, Yankuba Minteh","Alisson Ramses Becker, Anthony Elanga, Chris Wood, Daniel Munoz, James Tarkowski, Jarrad Branthwaite, Jean-Philippe Mateta, Maxence Lacroix, Mohamed Salah, Morgan Gibbs-White, Norberto Bercique Gomes Betuncal",Mohamed Salah,Norberto Bercique Gomes Betuncal,"Anthony Elanga, Chris Wood, Daniel Munoz, James Tarkowski, Jean-Philippe Mateta, Mohamed Salah, Morgan Gibbs-White, Norberto Bercique Gomes Betuncal","Alexander Isak, Cody Gakpo, Dango Ouattara, Erling Haaland, Justin Kluivert, Lisandro Martinez, Milos Kerkez, Phil Foden",273.0,7,1,590.817,TC_Mohamed Salah,204.0,199.18099999999998,177,167,58.0,225
101,"Carlos Alcaraz Duran Duran, Chris Wood, Daniel Munoz, Djed Spence, Ederson Santana de Moraes, Jan Paul van Hecke, Kaoru Mitoma, Mark Flekken, Mohamed Salah, Nathan Collins, Norberto Bercique Gomes Betuncal, Ollie Watkins, Ryan Christie, Trent Alexander-Arnold, Yankuba Minteh","Carlos Alcaraz Duran Duran, Chris Wood, Daniel Munoz, Djed Spence, Ederson Santana de Moraes, Jan Paul van Hecke, Kaoru Mitoma, Mark Flekken, Mohamed Salah, Nathan Collins, Norberto Bercique Gomes Betuncal, Ollie Watkins, Ryan Christie, Trent Alexander-Arnold, Yankuba Minteh",Mohamed Salah,Ollie Watkins,"Carlos Alcaraz Duran Duran, Djed Spence, Jan Paul van Hecke, Mark Flekken, Nathan Collins, Ollie Watkins, Ryan Christie","Alisson Ramses Becker, Anthony Elanga, James Tarkowski, Jarrad Branthwaite, Jean-Philippe Mateta, Maxence Lacroix, Morgan Gibbs-White",295.0,6,1,525.1349999999998,BB,273.0,158.5,161,161,20.0,181
102,"Aaron Wan-Bissaka, Alexander Isak, Brennan Johnson, Bruno Borges Fernandes, Bryan Mbeumo, Daniel Munoz, Djed Spence, Dominik Szoboszlai, Ederson Santana de Moraes, Jan Paul van Hecke, Joao Pedro Junqueira de Jesus, Mark Flekken, Mohamed Salah, Nathan Collins, Ollie Watkins","Aaron Wan-Bissaka, Alexander Isak, Brennan Johnson, Bruno Borges Fernandes, Bryan Mbeumo, Daniel Munoz, Djed Spence, Dominik Szoboszlai, Joao Pedro Junqueira de Jesus, Mark Flekken, Mohamed Salah",Mohamed Salah,Brennan Johnson,"Aaron Wan-Bissaka, Alexander Isak, Brennan Johnson, Bruno Borges Fernandes, Bryan Mbeumo, Dominik Szoboszlai, Joao Pedro Junqueira de Jesus","Carlos Alcaraz Duran Duran, Chris Wood, Kaoru Mitoma, Norberto Bercique Gomes Betuncal, Ryan Christie, Trent Alexander-Arnold, Yankuba Minteh",221.0,6,1,491.26099999999974,,295.0,121.50200000000001,146,130,14.000000000000002,144
103,"Alexander Isak, Bruno Borges Fernandes, Dean Henderson, Dominik Szoboszlai, Ederson Santana de Moraes, Ismaila Sarr, Jaden Philogene-Bidace, Jake O'Brien, Jan Paul van Hecke, Joao Pedro Junqueira de Jesus, Levi Colwill, Marc Cucurella Saseta, Mohamed Salah, Murillo Santiago Costa dos Santos, Ollie Watkins","Bruno Borges Fernandes, Dominik Szoboszlai, Ederson Santana de Moraes, Ismaila Sarr, Jaden Philogene-Bidace, Jake O'Brien, Joao Pedro Junqueira de Jesus, Levi Colwill, Marc Cucurella Saseta, Mohamed Salah, Murillo Santiago Costa dos Santos",Ismaila Sarr,Jaden Philogene-Bidace,"Dean Henderson, Ismaila Sarr, Jaden Philogene-Bidace, Jake O'Brien, Levi Colwill, Marc Cucurella Saseta, Murillo Santiago Costa dos Santos","Aaron Wan-Bissaka, Brennan Johnson, Bryan Mbeumo, Daniel Munoz, Djed Spence, Mark Flekken, Nathan Collins",249.0,6,1,471.8639999999998,,221.0,113.555,129,121,15.0,136
104,"Bruno Borges Fernandes, Dean Henderson, Dominik Szoboszlai, Ederson Santana de Moraes, Francisco Evanilson de Lima Barbosa, Ismaila Sarr, Jaden Philogene-Bidace, Jake O'Brien, Jan Paul van Hecke, Joao Pedro Junqueira de Jesus, Levi Colwill, Marc Cucurella Saseta, Mohamed Salah, Murillo Santiago Costa dos Santos, Ollie Watkins","Bruno Borges Fernandes, Dean Henderson, Francisco Evanilson de Lima Barbosa, Ismaila Sarr, Jan Paul van Hecke, Joao Pedro Junqueira de Jesus, Levi Colwill, Marc Cucurella Saseta, Mohamed Salah, Murillo Santiago Costa dos Santos, Ollie Watkins",Mohamed Salah,Marc Cucurella Saseta,Francisco Evanilson de Lima Barbosa,Alexander Isak,287.0,0,1,477.9689999999998,,249.0,125.541,118,109,15.0,124
105,"Anthony Elanga, Bernd Leno, Bruno Borges Fernandes, Diogo Dalot Teixeira, Ederson Santana de Moraes, Francisco Evanilson de Lima Barbosa, Jake O'Brien, Jean-Ricner Bellegarde, Jorgen Strand Larsen, Jurrien Timber, Marco Asensio, Mikel Merino, Murillo Santiago Costa dos Santos, Nikola Milenkovic, Omar Marmoush","Anthony Elanga, Bernd Leno, Bruno Borges Fernandes, Diogo Dalot Teixeira, Jake O'Brien, Jean-Ricner Bellegarde, Jorgen Strand Larsen, Jurrien Timber, Mikel Merino, Nikola Milenkovic, Omar Marmoush",Bruno Borges Fernandes,Anthony Elanga,"Anthony Elanga, Bernd Leno, Diogo Dalot Teixeira, Jean-Ricner Bellegarde, Jorgen Strand Larsen, Jurrien Timber, Marco Asensio, Mikel Merino, Nikola Milenkovic, Omar Marmoush","Dean Henderson, Dominik Szoboszlai, Ismaila Sarr, Jaden Philogene-Bidace, Jan Paul van Hecke, Joao Pedro Junqueira de Jesus, Levi Colwill, Marc Cucurella Saseta, Mohamed Salah, Ollie Watkins",377.0,9,1,348.428,,287.0,114.625,135,132,17.0,149
106,"Anthony Elanga, Bernd Leno, Diogo Dalot Teixeira, Ederson Santana de Moraes, Francisco Evanilson de Lima Barbosa, Jake O'Brien, Jean-Ricner Bellegarde, Jorgen Strand Larsen, Jurrien Timber, Marco Asensio, Mikel Merino, Morgan Rogers, Murillo Santiago Costa dos Santos, Nikola Milenkovic, Omar Marmoush","Anthony Elanga, Ederson Santana de Moraes, Francisco Evanilson de Lima Barbosa, Jorgen Strand Larsen, Jurrien Timber, Marco Asensio, Mikel Merino, Morgan Rogers, Murillo Santiago Costa dos Santos, Nikola Milenkovic, Omar Marmoush",Marco Asensio,Anthony Elanga,Morgan Rogers,Bruno Borges Fernandes,408.0,0,1,233.803,,377.0,110.142,106,97,12.0,109
107,"Alex Iwobi, Andre Onana, Brennan Johnson, Diogo Dalot Teixeira, Ederson Santana de Moraes, Fabian Schar, Francisco Evanilson de Lima Barbosa, Jacob Murphy, Jorgen Strand Larsen, Morgan Rogers, Murillo Santiago Costa dos Santos, Omar Marmoush, Pablo Sarabia, Reece James, Tino Livramento","Alex Iwobi, Andre Onana, Brennan Johnson, Fabian Schar, Francisco Evanilson de Lima Barbosa, Jacob Murphy, Jorgen Strand Larsen, Morgan Rogers, Pablo Sarabia, Reece James, Tino Livramento",Brennan Johnson,Jacob Murphy,"Alex Iwobi, Andre Onana, Brennan Johnson, Fabian Schar, Jacob Murphy, Pablo Sarabia, Reece James, Tino Livramento","Anthony Elanga, Bernd Leno, Jake O'Brien, Jean-Ricner Bellegarde, Jurrien Timber, Marco Asensio, Mikel Merino, Nikola Milenkovic",420.0,7,1,119.661,,408.0,119.661,142,128,18.0,146
